crop,state,district,year,season,area,production,yield
Rice,Andhra Pradesh,ANANTAPUR, 2013-14,Kharif     ,28114.0,59377,2.11
Rice,Andhra Pradesh,CHITTOOR, 2001-02,Kharif     ,24377.0,55311,2.27
Rice,Andhra Pradesh,GUNTUR, 2017-18,Kharif     ,183828.0,766563,4.17
Rice,Andhra Pradesh,KHAMMAM, 2001-02,Kharif     ,98756.0,254988,2.58
Rice,Andhra Pradesh,HYDERABAD, 1998-99,Kharif     ,100.0,200,2.00
Rice,Andhra Pradesh,KURNOOL, 2001-02,Kharif     ,43617.0,121779,2.79
Rice,Andhra Pradesh,KURNOOL, 2000-01,Kharif     ,93188.0,307427,3.30
Rice,Andhra Pradesh,KURNOOL, 1999-00,Kharif     ,81640.0,225431,2.76
Rice,Andhra Pradesh,KURNOOL, 1998-99,Kharif     ,75100.0,221700,2.95
Rice,Andhra Pradesh,KRISHNA, 2018-19,Kharif     ,245815.0,1022427,4.16
Rice,Andhra Pradesh,KRISHNA, 2017-18,Kharif     ,235984.0,930721,3.94
Rice,Andhra Pradesh,KRISHNA, 2016-17,Kharif     ,215895.0,833499,3.86
Rice,Andhra Pradesh,KRISHNA, 2015-16,Kharif     ,210818.0,707083,3.35
Rice,Andhra Pradesh,KRISHNA, 2014-15,Kharif     ,235212.0,788901,3.35
Rice,Andhra Pradesh,KRISHNA, 2013-14,Kharif     ,264371.0,773285,2.92
Rice,Andhra Pradesh,KRISHNA, 2012-13,Kharif     ,253000.0,908000,3.59
Rice,Andhra Pradesh,KRISHNA, 2011-12,Kharif     ,262826.0,980105,3.73
Rice,Andhra Pradesh,KRISHNA, 2010-11,Kharif     ,260350.0,722978,2.78
Rice,Andhra Pradesh,KRISHNA, 2009-10,Kharif     ,228196.0,784310,3.44
Rice,Andhra Pradesh,KRISHNA, 2008-09,Kharif     ,273878.0,959395,3.50
Rice,Andhra Pradesh,KRISHNA, 2007-08,Kharif     ,261000.0,944000,3.62
Rice,Andhra Pradesh,KRISHNA, 2006-07,Kharif     ,251433.0,521221,2.07
Rice,Andhra Pradesh,KRISHNA, 2005-06,Kharif     ,254919.0,697203,2.73
Rice,Andhra Pradesh,KRISHNA, 2004-05,Kharif     ,245306.0,804849,3.28
Rice,Andhra Pradesh,KRISHNA, 2003-04,Kharif     ,222367.0,526565,2.37
Rice,Andhra Pradesh,KRISHNA, 2002-03,Kharif     ,243910.0,761243,3.12
Rice,Andhra Pradesh,KRISHNA, 2001-02,Kharif     ,245114.0,714507,2.91
Rice,Andhra Pradesh,KRISHNA, 2000-01,Kharif     ,281343.0,868787,3.09
Rice,Andhra Pradesh,KURNOOL, 2002-03,Kharif     ,47948.0,100499,2.10
Rice,Andhra Pradesh,KRISHNA, 1999-00,Kharif     ,278415.0,834490,3.00
Rice,Andhra Pradesh,KURNOOL, 2003-04,Kharif     ,34618.0,100635,2.91
Rice,Andhra Pradesh,KURNOOL, 2005-06,Kharif     ,88555.0,292586,3.30
Rice,Andhra Pradesh,MAHBUBNAGAR, 2007-08,Kharif     ,102000.0,297000,2.91
Rice,Andhra Pradesh,MAHBUBNAGAR, 2006-07,Kharif     ,74466.0,181697,2.44
Rice,Andhra Pradesh,MAHBUBNAGAR, 2005-06,Kharif     ,73651.0,181402,2.46
Rice,Andhra Pradesh,MAHBUBNAGAR, 2004-05,Kharif     ,58491.0,132716,2.27
Rice,Andhra Pradesh,MAHBUBNAGAR, 2003-04,Kharif     ,66350.0,161231,2.43
Rice,Andhra Pradesh,MAHBUBNAGAR, 2002-03,Kharif     ,76711.0,155340,2.03
Rice,Andhra Pradesh,MAHBUBNAGAR, 2001-02,Kharif     ,76057.0,184210,2.42
Rice,Andhra Pradesh,MAHBUBNAGAR, 2000-01,Kharif     ,116763.0,290973,2.49
Rice,Andhra Pradesh,MAHBUBNAGAR, 1999-00,Kharif     ,92732.0,154677,1.67
Rice,Andhra Pradesh,MAHBUBNAGAR, 1998-99,Kharif     ,72100.0,141200,1.96
Rice,Andhra Pradesh,KURNOOL, 2018-19,Kharif     ,88858.0,346199,3.90
Rice,Andhra Pradesh,KURNOOL, 2017-18,Kharif     ,59592.0,206963,3.47
Rice,Andhra Pradesh,KURNOOL, 2016-17,Kharif     ,79264.0,322068,4.06
Rice,Andhra Pradesh,KURNOOL, 2015-16,Kharif     ,46316.0,145993,3.15
Rice,Andhra Pradesh,KURNOOL, 2014-15,Kharif     ,91569.0,361514,3.95
Rice,Andhra Pradesh,KURNOOL, 2013-14,Kharif     ,92596.0,340383,3.68
Rice,Andhra Pradesh,KURNOOL, 2012-13,Kharif     ,72000.0,277000,3.85
Rice,Andhra Pradesh,KURNOOL, 2011-12,Kharif     ,91984.0,333882,3.63
Rice,Andhra Pradesh,KURNOOL, 2010-11,Kharif     ,104110.0,291475,2.80
Rice,Andhra Pradesh,KURNOOL, 2009-10,Kharif     ,81908.0,256454,3.13
Rice,Andhra Pradesh,KURNOOL, 2008-09,Kharif     ,84066.0,279856,3.33
Rice,Andhra Pradesh,KURNOOL, 2007-08,Kharif     ,90000.0,332000,3.69
Rice,Andhra Pradesh,KURNOOL, 2006-07,Kharif     ,80692.0,270238,3.35
Rice,Andhra Pradesh,KURNOOL, 2004-05,Kharif     ,61465.0,210702,3.43
Rice,Andhra Pradesh,KRISHNA, 1998-99,Kharif     ,280800.0,759900,2.71
Rice,Andhra Pradesh,KHAMMAM, 2012-13,Kharif     ,136000.0,421000,3.10
Rice,Andhra Pradesh,KHAMMAM, 2011-12,Kharif     ,150051.0,366113,2.44
Rice,Andhra Pradesh,KADAPA, 2018-19,Kharif     ,39041.0,126779,3.25
Rice,Andhra Pradesh,KADAPA, 2017-18,Kharif     ,30717.0,70496,2.30
Rice,Andhra Pradesh,KADAPA, 2016-17,Kharif     ,44388.0,146747,3.31
Rice,Andhra Pradesh,KADAPA, 2015-16,Kharif     ,18625.0,50337,2.70
Rice,Andhra Pradesh,KADAPA, 2014-15,Kharif     ,42124.0,155648,3.69
Rice,Andhra Pradesh,KADAPA, 2013-14,Kharif     ,51753.0,148842,2.88
Rice,Andhra Pradesh,KADAPA, 2012-13,Kharif     ,24000.0,62000,2.58
Rice,Andhra Pradesh,KADAPA, 2011-12,Kharif     ,47290.0,141161,2.99
Rice,Andhra Pradesh,KADAPA, 2010-11,Kharif     ,53345.0,80657,1.51
Rice,Andhra Pradesh,KADAPA, 2009-10,Kharif     ,52423.0,153757,2.93
Rice,Andhra Pradesh,KADAPA, 2008-09,Kharif     ,50183.0,87168,1.74
Rice,Andhra Pradesh,KADAPA, 2007-08,Kharif     ,45000.0,139000,3.09
Rice,Andhra Pradesh,KADAPA, 2006-07,Kharif     ,41908.0,114493,2.73
Rice,Andhra Pradesh,KADAPA, 2005-06,Kharif     ,45556.0,85828,1.88
Rice,Andhra Pradesh,KADAPA, 2004-05,Kharif     ,46932.0,149619,3.19
Rice,Andhra Pradesh,KADAPA, 2003-04,Kharif     ,23356.0,60025,2.57
Rice,Andhra Pradesh,KADAPA, 2002-03,Kharif     ,27457.0,56424,2.05
Rice,Andhra Pradesh,KADAPA, 2001-02,Kharif     ,38218.0,96883,2.54
Rice,Andhra Pradesh,KADAPA, 2000-01,Kharif     ,60412.0,170120,2.82
Rice,Andhra Pradesh,KADAPA, 1999-00,Kharif     ,54783.0,134484,2.45
Rice,Andhra Pradesh,KADAPA, 1998-99,Kharif     ,59200.0,169800,2.87
Rice,Andhra Pradesh,HYDERABAD, 2000-01,Kharif     ,16.0,46,2.88
Rice,Andhra Pradesh,HYDERABAD, 1999-00,Kharif     ,25.0,60,2.40
Rice,Andhra Pradesh,KARIMNAGAR, 1998-99,Kharif     ,135000.0,413100,3.06
Rice,Andhra Pradesh,KARIMNAGAR, 1999-00,Kharif     ,140930.0,435474,3.09
Rice,Andhra Pradesh,KARIMNAGAR, 2000-01,Kharif     ,162729.0,508854,3.13
Rice,Andhra Pradesh,KARIMNAGAR, 2001-02,Kharif     ,141154.0,429108,3.04
Rice,Andhra Pradesh,KHAMMAM, 2010-11,Kharif     ,167037.0,522924,3.13
Rice,Andhra Pradesh,KHAMMAM, 2009-10,Kharif     ,48475.0,109408,2.26
Rice,Andhra Pradesh,KHAMMAM, 2008-09,Kharif     ,158279.0,477686,3.02
Rice,Andhra Pradesh,KHAMMAM, 2007-08,Kharif     ,146000.0,450000,3.08
Rice,Andhra Pradesh,KHAMMAM, 2006-07,Kharif     ,155691.0,383000,2.46
Rice,Andhra Pradesh,KHAMMAM, 2005-06,Kharif     ,159480.0,410342,2.57
Rice,Andhra Pradesh,KHAMMAM, 2004-05,Kharif     ,136374.0,387848,2.84
Rice,Andhra Pradesh,KHAMMAM, 2003-04,Kharif     ,130159.0,377591,2.90
Rice,Andhra Pradesh,KHAMMAM, 2002-03,Kharif     ,98920.0,169054,1.71
Rice,Andhra Pradesh,ADILABAD, 2003-04,Kharif     ,74851.0,184732,2.47
Rice,Andhra Pradesh,KHAMMAM, 2000-01,Kharif     ,172538.0,470856,2.73
Rice,Andhra Pradesh,GUNTUR, 2018-19,Kharif     ,216433.0,857796,3.96
Rice,Andhra Pradesh,KHAMMAM, 1999-00,Kharif     ,166514.0,373491,2.24
Rice,Andhra Pradesh,KARIMNAGAR, 2012-13,Kharif     ,178000.0,626000,3.52
Rice,Andhra Pradesh,KARIMNAGAR, 2011-12,Kharif     ,185727.0,601858,3.24
Rice,Andhra Pradesh,KARIMNAGAR, 2010-11,Kharif     ,159548.0,523465,3.28
Rice,Andhra Pradesh,KARIMNAGAR, 2009-10,Kharif     ,84886.0,274182,3.23
Rice,Andhra Pradesh,KARIMNAGAR, 2008-09,Kharif     ,160406.0,543135,3.39
Rice,Andhra Pradesh,KARIMNAGAR, 2007-08,Kharif     ,130000.0,441000,3.39
Rice,Andhra Pradesh,KARIMNAGAR, 2006-07,Kharif     ,166750.0,521094,3.13
Rice,Andhra Pradesh,KARIMNAGAR, 2005-06,Kharif     ,146979.0,501639,3.41
Rice,Andhra Pradesh,KARIMNAGAR, 2004-05,Kharif     ,65453.0,147989,2.26
Rice,Andhra Pradesh,KARIMNAGAR, 2003-04,Kharif     ,122858.0,395726,3.22
Rice,Andhra Pradesh,KARIMNAGAR, 2002-03,Kharif     ,133365.0,345015,2.59
Rice,Andhra Pradesh,KHAMMAM, 1998-99,Kharif     ,160700.0,439400,2.73
Rice,Andhra Pradesh,ADILABAD, 2002-03,Kharif     ,71657.0,110710,1.54
Rice,Andhra Pradesh,VIZIANAGARAM, 2018-19,Kharif     ,121499.0,284061,2.34
Rice,Andhra Pradesh,ADILABAD, 2000-01,Kharif     ,70645.0,146235,2.07
Rice,Tamil Nadu,DINDIGUL, 1999-00,Kharif     ,28437.0,118998,4.18
Rice,Tamil Nadu,DHARMAPURI, 2016-17,Kharif     ,11432.0,42883,3.75
Rice,Tamil Nadu,DHARMAPURI, 2015-16,Kharif     ,33349.0,149426,4.48
Rice,Tamil Nadu,DHARMAPURI, 2014-15,Kharif     ,18303.0,95163,5.20
Rice,Tamil Nadu,DHARMAPURI, 2013-14,Kharif     ,26689.0,132535,4.97
Rice,Tamil Nadu,DHARMAPURI, 2012-13,Kharif     ,12003.0,53669,4.47
Rice,Tamil Nadu,DHARMAPURI, 2011-12,Kharif     ,27067.0,128226,4.74
Rice,Tamil Nadu,DHARMAPURI, 2010-11,Kharif     ,22862.0,93207,4.08
Rice,Tamil Nadu,DHARMAPURI, 2009-10,Kharif     ,20310.0,79675,3.92
Rice,Tamil Nadu,DHARMAPURI, 2008-09,Kharif     ,20368.0,77727,3.82
Rice,Tamil Nadu,DHARMAPURI, 2007-08,Kharif     ,18801.0,70395,3.74
Rice,Tamil Nadu,DHARMAPURI, 2006-07,Kharif     ,21062.0,76072,3.61
Rice,Tamil Nadu,DHARMAPURI, 2005-06,Kharif     ,29023.0,85390,2.94
Rice,Tamil Nadu,DHARMAPURI, 2004-05,Kharif     ,13915.0,38568,2.77
Rice,Tamil Nadu,DHARMAPURI, 2003-04,Kharif     ,15997.0,38810,2.43
Rice,Tamil Nadu,DHARMAPURI, 2002-03,Kharif     ,30152.0,77596,2.57
Rice,Tamil Nadu,DHARMAPURI, 2001-02,Kharif     ,54334.0,189510,3.49
Rice,Tamil Nadu,DHARMAPURI, 2000-01,Kharif     ,61608.0,227438,3.69
Rice,Tamil Nadu,DHARMAPURI, 1999-00,Kharif     ,60472.0,201243,3.33
Rice,Tamil Nadu,CUDDALORE, 2016-17,Kharif     ,131906.0,459908,3.49
Rice,Tamil Nadu,CUDDALORE, 2015-16,Kharif     ,139987.0,507130,3.62
Rice,Tamil Nadu,DINDIGUL, 2000-01,Kharif     ,25246.0,111460,4.41
Rice,Tamil Nadu,DINDIGUL, 2001-02,Kharif     ,16106.0,76330,4.74
Rice,Tamil Nadu,DINDIGUL, 2002-03,Kharif     ,15372.0,52709,3.43
Rice,Tamil Nadu,DINDIGUL, 2003-04,Kharif     ,11437.0,32378,2.83
Rice,Tamil Nadu,ERODE, 2007-08,Kharif     ,38360.0,166860,4.35
Rice,Tamil Nadu,ERODE, 2006-07,Kharif     ,38548.0,161599,4.19
Rice,Tamil Nadu,ERODE, 2005-06,Kharif     ,43539.0,179564,4.12
Rice,Tamil Nadu,ERODE, 2004-05,Kharif     ,55347.0,216247,3.91
Rice,Tamil Nadu,ERODE, 2003-04,Kharif     ,1944.0,7962,4.10
Rice,Tamil Nadu,ERODE, 2002-03,Kharif     ,16691.0,74471,4.46
Rice,Tamil Nadu,ERODE, 2001-02,Kharif     ,50474.0,233910,4.63
Rice,Tamil Nadu,ERODE, 2000-01,Kharif     ,68130.0,306471,4.50
Rice,Tamil Nadu,ERODE, 1999-00,Kharif     ,64481.0,270611,4.20
Rice,Tamil Nadu,DINDIGUL, 2016-17,Kharif     ,1522.0,4506,2.96
Rice,Tamil Nadu,CUDDALORE, 2014-15,Kharif     ,134677.0,641958,4.77
Rice,Tamil Nadu,DINDIGUL, 2015-16,Kharif     ,14989.0,71945,4.80
Rice,Tamil Nadu,DINDIGUL, 2013-14,Kharif     ,4234.0,25758,6.08
Rice,Tamil Nadu,DINDIGUL, 2012-13,Kharif     ,9476.0,30806,3.25
Rice,Tamil Nadu,DINDIGUL, 2011-12,Kharif     ,19158.0,103376,5.40
Rice,Tamil Nadu,DINDIGUL, 2010-11,Kharif     ,18349.0,98053,5.34
Rice,Tamil Nadu,DINDIGUL, 2009-10,Kharif     ,16647.0,78849,4.74
Rice,Tamil Nadu,DINDIGUL, 2008-09,Kharif     ,19638.0,72661,3.70
Rice,Tamil Nadu,DINDIGUL, 2007-08,Kharif     ,17276.0,67837,3.93
Rice,Tamil Nadu,DINDIGUL, 2006-07,Kharif     ,18607.0,81248,4.37
Rice,Tamil Nadu,DINDIGUL, 2005-06,Kharif     ,23735.0,75304,3.17
Rice,Tamil Nadu,DINDIGUL, 2004-05,Kharif     ,21031.0,74246,3.53
Rice,Tamil Nadu,DINDIGUL, 2014-15,Kharif     ,12071.0,70676,5.86
Rice,Tamil Nadu,ERODE, 2008-09,Kharif     ,38053.0,196321,5.16
Rice,Tamil Nadu,CUDDALORE, 2013-14,Kharif     ,127485.0,565960,4.44
Rice,Tamil Nadu,CUDDALORE, 2011-12,Kharif     ,120983.0,248242,2.05
Rice,Tamil Nadu,COIMBATORE, 2002-03,Kharif     ,6577.0,22152,3.37
Rice,Tamil Nadu,COIMBATORE, 2001-02,Kharif     ,10548.0,37200,3.53
Rice,Tamil Nadu,COIMBATORE, 2000-01,Kharif     ,12170.0,47066,3.87
Rice,Tamil Nadu,COIMBATORE, 1999-00,Kharif     ,16875.0,60494,3.58
Rice,Tamil Nadu,ARIYALUR, 2016-17,Kharif     ,15398.0,44524,2.89
Rice,Tamil Nadu,ARIYALUR, 2015-16,Kharif     ,24408.0,124179,5.09
Rice,Tamil Nadu,ARIYALUR, 2014-15,Kharif     ,23108.0,116239,5.03
Rice,Tamil Nadu,ARIYALUR, 2013-14,Kharif     ,24437.0,131658,5.39
Rice,Andhra Pradesh,MAHBUBNAGAR, 2008-09,Kharif     ,96411.0,285569,2.96
Rice,Tamil Nadu,ARIYALUR, 2012-13,Kharif     ,17523.0,36392,2.08
Rice,Tamil Nadu,ARIYALUR, 2011-12,Kharif     ,24097.0,97257,4.04
Rice,Tamil Nadu,ARIYALUR, 2010-11,Kharif     ,25211.0,97869,3.88
Rice,Tamil Nadu,ARIYALUR, 2009-10,Kharif     ,25978.0,80462,3.10
Rice,Telangana ,JAGITIAL, 2017-18,Kharif     ,43602.0,118554,2.72
Rice,Telangana ,BHADRADRI, 2018-19,Kharif     ,46593.0,153058,3.28
Rice,Telangana ,BHADRADRI, 2017-18,Kharif     ,46629.0,143736,3.08
Rice,Telangana ,ADILABAD, 2018-19,Kharif     ,385.0,1222,3.17
Rice,Telangana ,ADILABAD, 2017-18,Kharif     ,556.0,1334,2.40
Rice,Telangana ,ADILABAD, 2016-17,Kharif     ,1230.0,3174,2.58
Rice,Telangana ,ADILABAD, 2015-16,Kharif     ,42575.0,108571,2.55
Rice,Telangana ,ADILABAD, 2014-15,Kharif     ,36084.0,81003,2.24
Rice,Tamil Nadu,COIMBATORE, 2003-04,Kharif     ,3654.0,10643,2.91
Rice,Tamil Nadu,COIMBATORE, 2004-05,Kharif     ,7239.0,24454,3.38
Rice,Tamil Nadu,COIMBATORE, 2005-06,Kharif     ,7406.0,20665,2.79
Rice,Tamil Nadu,COIMBATORE, 2006-07,Kharif     ,6221.0,24009,3.86
Rice,Tamil Nadu,CUDDALORE, 2010-11,Kharif     ,115815.0,301506,2.60
Rice,Tamil Nadu,CUDDALORE, 2009-10,Kharif     ,111517.0,322962,2.90
Rice,Tamil Nadu,CUDDALORE, 2008-09,Kharif     ,107817.0,223882,2.08
Rice,Tamil Nadu,CUDDALORE, 2007-08,Kharif     ,102798.0,335119,3.26
Rice,Tamil Nadu,CUDDALORE, 2006-07,Kharif     ,105440.0,392384,3.72
Rice,Tamil Nadu,CUDDALORE, 2005-06,Kharif     ,114291.0,218345,1.91
Rice,Tamil Nadu,CUDDALORE, 2004-05,Kharif     ,114599.0,315702,2.75
Rice,Tamil Nadu,CUDDALORE, 2003-04,Kharif     ,104162.0,317655,3.05
Rice,Tamil Nadu,CUDDALORE, 2002-03,Kharif     ,102336.0,281708,2.75
Rice,Tamil Nadu,CUDDALORE, 2001-02,Kharif     ,108375.0,402810,3.72
Rice,Tamil Nadu,CUDDALORE, 2012-13,Kharif     ,111958.0,339286,3.03
Rice,Tamil Nadu,CUDDALORE, 2000-01,Kharif     ,123804.0,472024,3.81
Rice,Tamil Nadu,COIMBATORE, 2016-17,Kharif     ,872.0,3518,4.03
Rice,Tamil Nadu,COIMBATORE, 2015-16,Kharif     ,2034.0,7942,3.90
Rice,Tamil Nadu,COIMBATORE, 2014-15,Kharif     ,2166.0,9969,4.60
Rice,Tamil Nadu,COIMBATORE, 2013-14,Kharif     ,2158.0,10139,4.70
Rice,Tamil Nadu,COIMBATORE, 2012-13,Kharif     ,2156.0,7890,3.66
Rice,Tamil Nadu,COIMBATORE, 2011-12,Kharif     ,2629.0,10486,3.99
Rice,Tamil Nadu,COIMBATORE, 2010-11,Kharif     ,2666.0,10419,3.91
Rice,Tamil Nadu,COIMBATORE, 2009-10,Kharif     ,2817.0,9884,3.51
Rice,Tamil Nadu,COIMBATORE, 2008-09,Kharif     ,2573.0,25437,9.89
Rice,Tamil Nadu,COIMBATORE, 2007-08,Kharif     ,6479.0,24456,3.77
Rice,Tamil Nadu,CUDDALORE, 1999-00,Kharif     ,127843.0,447523,3.50
Rice,Tamil Nadu,ERODE, 2009-10,Kharif     ,38114.0,156419,4.10
Rice,Tamil Nadu,ERODE, 2010-11,Kharif     ,36659.0,154538,4.22
Rice,Tamil Nadu,ERODE, 2011-12,Kharif     ,33719.0,144357,4.28
Rice,Andhra Pradesh,WARANGAL, 2007-08,Kharif     ,115000.0,354000,3.08
Rice,Andhra Pradesh,WARANGAL, 2006-07,Kharif     ,140255.0,408002,2.91
Rice,Andhra Pradesh,WARANGAL, 2005-06,Kharif     ,139319.0,440805,3.16
Rice,Andhra Pradesh,WARANGAL, 2004-05,Kharif     ,108411.0,291842,2.69
Rice,Andhra Pradesh,WARANGAL, 2003-04,Kharif     ,124333.0,381827,3.07
Rice,Andhra Pradesh,WARANGAL, 2002-03,Kharif     ,109862.0,228074,2.08
Rice,Andhra Pradesh,WARANGAL, 2001-02,Kharif     ,129975.0,369259,2.84
Rice,Andhra Pradesh,WARANGAL, 2000-01,Kharif     ,162922.0,464979,2.85
Rice,Andhra Pradesh,WARANGAL, 1999-00,Kharif     ,132447.0,281450,2.13
Rice,Andhra Pradesh,WARANGAL, 1998-99,Kharif     ,133300.0,376900,2.83
Rice,Andhra Pradesh,VIZIANAGARAM, 2017-18,Kharif     ,122675.0,364590,2.97
Rice,Tamil Nadu,KRISHNAGIRI, 2007-08,Kharif     ,14982.0,47672,3.18
Rice,Tamil Nadu,KRISHNAGIRI, 2006-07,Kharif     ,17890.0,51037,2.85
Rice,Tamil Nadu,KRISHNAGIRI, 2005-06,Kharif     ,21980.0,57797,2.63
Rice,Tamil Nadu,KARUR, 2016-17,Kharif     ,3672.0,10792,2.94
Rice,Tamil Nadu,KARUR, 2015-16,Kharif     ,13276.0,52886,3.98
Rice,Tamil Nadu,KARUR, 2014-15,Kharif     ,13445.0,68608,5.10
Rice,Tamil Nadu,KARUR, 2013-14,Kharif     ,12565.0,69898,5.56
Rice,Tamil Nadu,KARUR, 2012-13,Kharif     ,10907.0,44073,4.04
Rice,Tamil Nadu,KARUR, 2011-12,Kharif     ,17090.0,65737,3.85
Rice,Tamil Nadu,KARUR, 2010-11,Kharif     ,14808.0,56991,3.85
Rice,Andhra Pradesh,WARANGAL, 2008-09,Kharif     ,152852.0,459932,3.01
Rice,Andhra Pradesh,WARANGAL, 2009-10,Kharif     ,84342.0,209253,2.48
Rice,Andhra Pradesh,WARANGAL, 2010-11,Kharif     ,169278.0,519314,3.07
Rice,Andhra Pradesh,WARANGAL, 2011-12,Kharif     ,160729.0,404520,2.52
Rice,Andhra Pradesh,ADILABAD, 1999-00,Kharif     ,66388.0,162451,2.45
Rice,Andhra Pradesh,ADILABAD, 1998-99,Kharif     ,66400.0,152300,2.29
Rice,Andhra Pradesh,WEST GODAVARI, 2016-17,Kharif     ,230785.0,820044,3.55
Rice,Andhra Pradesh,WEST GODAVARI, 2015-16,Kharif     ,229204.0,727885,3.18
Rice,Andhra Pradesh,WEST GODAVARI, 2014-15,Kharif     ,231475.0,733313,3.17
Rice,Andhra Pradesh,WEST GODAVARI, 2013-14,Kharif     ,240396.0,521419,2.17
Rice,Andhra Pradesh,WEST GODAVARI, 2012-13,Kharif     ,243000.0,483000,1.99
Rice,Andhra Pradesh,WEST GODAVARI, 2011-12,Kharif     ,240266.0,764242,3.18
Rice,Andhra Pradesh,WEST GODAVARI, 2010-11,Kharif     ,256147.0,558800,2.18
Rice,Andhra Pradesh,WEST GODAVARI, 2009-10,Kharif     ,212887.0,660163,3.10
Rice,Tamil Nadu,KARUR, 2009-10,Kharif     ,15013.0,64087,4.27
Rice,Andhra Pradesh,WEST GODAVARI, 2008-09,Kharif     ,255444.0,778593,3.05
Rice,Andhra Pradesh,WEST GODAVARI, 2006-07,Kharif     ,245236.0,682001,2.78
Rice,Andhra Pradesh,WEST GODAVARI, 2005-06,Kharif     ,253521.0,475859,1.88
Rice,Andhra Pradesh,WEST GODAVARI, 2004-05,Kharif     ,244235.0,842122,3.45
Rice,Andhra Pradesh,WEST GODAVARI, 2003-04,Kharif     ,232235.0,812590,3.50
Rice,Andhra Pradesh,WEST GODAVARI, 2002-03,Kharif     ,214554.0,659110,3.07
Rice,Andhra Pradesh,WEST GODAVARI, 2001-02,Kharif     ,222720.0,576622,2.59
Rice,Andhra Pradesh,WEST GODAVARI, 2000-01,Kharif     ,272901.0,794415,2.91
Rice,Andhra Pradesh,WEST GODAVARI, 1999-00,Kharif     ,267083.0,685440,2.57
Rice,Andhra Pradesh,WEST GODAVARI, 1998-99,Kharif     ,262000.0,646400,2.47
Rice,Andhra Pradesh,WARANGAL, 2012-13,Kharif     ,139000.0,438000,3.15
Rice,Andhra Pradesh,WEST GODAVARI, 2007-08,Kharif     ,254000.0,825000,3.25
Rice,Tamil Nadu,KARUR, 2008-09,Kharif     ,15628.0,60158,3.85
Rice,Tamil Nadu,KARUR, 2007-08,Kharif     ,12433.0,40279,3.24
Rice,Tamil Nadu,KARUR, 2006-07,Kharif     ,13745.0,48272,3.51
Rice,Tamil Nadu,KANCHIPURAM, 2015-16,Kharif     ,97738.0,415302,4.25
Rice,Tamil Nadu,KANCHIPURAM, 2014-15,Kharif     ,61881.0,289904,4.68
Rice,Tamil Nadu,KANCHIPURAM, 2013-14,Kharif     ,85564.0,391837,4.58
Rice,Tamil Nadu,KANCHIPURAM, 2012-13,Kharif     ,77784.0,344875,4.43
Rice,Tamil Nadu,KANCHIPURAM, 2011-12,Kharif     ,90419.0,395412,4.37
Rice,Tamil Nadu,KANCHIPURAM, 2010-11,Kharif     ,95739.0,378628,3.95
Rice,Tamil Nadu,KANCHIPURAM, 2009-10,Kharif     ,91020.0,331434,3.64
Rice,Tamil Nadu,KANCHIPURAM, 2008-09,Kharif     ,90874.0,329210,3.62
Rice,Tamil Nadu,KANCHIPURAM, 2007-08,Kharif     ,91356.0,345129,3.78
Rice,Tamil Nadu,KANCHIPURAM, 2006-07,Kharif     ,103107.0,395134,3.83
Rice,Tamil Nadu,KANCHIPURAM, 2016-17,Kharif     ,72617.0,288044,3.97
Rice,Tamil Nadu,KANCHIPURAM, 2005-06,Kharif     ,114720.0,293875,2.56
Rice,Tamil Nadu,KANCHIPURAM, 2003-04,Kharif     ,97117.0,295638,3.04
Rice,Tamil Nadu,KANCHIPURAM, 2002-03,Kharif     ,97420.0,278087,2.85
Rice,Tamil Nadu,KANCHIPURAM, 2001-02,Kharif     ,135160.0,478940,3.54
Rice,Tamil Nadu,KANCHIPURAM, 2000-01,Kharif     ,172517.0,574297,3.33
Rice,Tamil Nadu,KANCHIPURAM, 1999-00,Kharif     ,193691.0,618958,3.20
Rice,Tamil Nadu,ERODE, 2016-17,Kharif     ,695.0,1568,2.26
Rice,Tamil Nadu,ERODE, 2015-16,Kharif     ,34339.0,146570,4.27
Rice,Tamil Nadu,ERODE, 2014-15,Kharif     ,37192.0,176997,4.76
Rice,Tamil Nadu,ERODE, 2013-14,Kharif     ,30889.0,163021,5.28
Rice,Tamil Nadu,ERODE, 2012-13,Kharif     ,6603.0,29125,4.41
Rice,Tamil Nadu,KANCHIPURAM, 2004-05,Kharif     ,101674.0,307110,3.02
Rice,Andhra Pradesh,ADILABAD, 2001-02,Kharif     ,67358.0,150343,2.23
Rice,Tamil Nadu,KANNIYAKUMARI, 1999-00,Kharif     ,31472.0,143642,4.56
Rice,Tamil Nadu,KANNIYAKUMARI, 2001-02,Kharif     ,28229.0,121390,4.30
Rice,Tamil Nadu,KARUR, 2005-06,Kharif     ,18398.0,48225,2.62
Rice,Tamil Nadu,KARUR, 2004-05,Kharif     ,18233.0,54278,2.98
Rice,Tamil Nadu,KARUR, 2003-04,Kharif     ,9321.0,24070,2.58
Rice,Tamil Nadu,KARUR, 2002-03,Kharif     ,12837.0,37510,2.92
Rice,Tamil Nadu,KARUR, 2001-02,Kharif     ,15539.0,56120,3.61
Rice,Tamil Nadu,KARUR, 2000-01,Kharif     ,15277.0,51797,3.39
Rice,Tamil Nadu,KARUR, 1999-00,Kharif     ,17279.0,56473,3.27
Rice,Tamil Nadu,KANNIYAKUMARI, 2016-17,Kharif     ,12156.0,48670,4.00
