crop,state,district,year,season,area,production,yield
Rapeseed &Mustard,Uttarakhand,TEHRI GARHWAL, 2015-16,Rabi       ,821.0,553.0,0.67
Rapeseed &Mustard,Punjab,KAPURTHALA, 2001-02,Rabi       ,100.0,100.0,1.0
Rapeseed &Mustard,Punjab,SANGRUR, 2008-09,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,SANGRUR, 2006-07,Rabi       ,2000.0,3000.0,1.5
Rapeseed &Mustard,Punjab,MOGA, 2003-04,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MOGA, 2002-03,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MOGA, 2001-02,Rabi       ,100.0,100.0,1.0
Rapeseed &Mustard,Punjab,MOGA, 1999-00,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MOGA, 1998-99,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MANSA, 2017-18,Rabi       ,1500.0,2500.0,1.67
Rapeseed &Mustard,Punjab,MANSA, 2016-17,Rabi       ,1600.0,2400.0,1.5
Rapeseed &Mustard,Punjab,MOGA, 2004-05,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MANSA, 2015-16,Rabi       ,2000.0,2500.0,1.25
Rapeseed &Mustard,Punjab,MANSA, 2013-14,Rabi       ,2000.0,2700.0,1.35
Rapeseed &Mustard,Punjab,MANSA, 2012-13,Rabi       ,2000.0,3100.0,1.55
Rapeseed &Mustard,Punjab,MANSA, 2011-12,Rabi       ,2000.0,3000.0,1.5
Rapeseed &Mustard,Punjab,MANSA, 2010-11,Rabi       ,2000.0,3000.0,1.5
Rapeseed &Mustard,Punjab,MANSA, 2009-10,Rabi       ,2000.0,3000.0,1.5
Rapeseed &Mustard,Punjab,MANSA, 2008-09,Rabi       ,2000.0,3000.0,1.5
Rapeseed &Mustard,Punjab,MANSA, 2007-08,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,MANSA, 2014-15,Rabi       ,2000.0,2100.0,1.05
Rapeseed &Mustard,Punjab,MANSA, 2006-07,Rabi       ,3000.0,3000.0,1.0
Rapeseed &Mustard,Punjab,MOGA, 2005-06,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MOGA, 2007-08,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MUKTSAR, 2005-06,Rabi       ,2000.0,3000.0,1.5
Rapeseed &Mustard,Punjab,MUKTSAR, 2004-05,Rabi       ,3000.0,2000.0,0.67
Rapeseed &Mustard,Punjab,MUKTSAR, 2003-04,Rabi       ,3000.0,4000.0,1.33
Rapeseed &Mustard,Punjab,MUKTSAR, 2002-03,Rabi       ,5000.0,5000.0,1.0
Rapeseed &Mustard,Punjab,MUKTSAR, 2001-02,Rabi       ,300.0,400.0,1.33
Rapeseed &Mustard,Punjab,MUKTSAR, 1999-00,Rabi       ,3000.0,3000.0,1.0
Rapeseed &Mustard,Punjab,MUKTSAR, 1998-99,Rabi       ,6000.0,5000.0,0.83
Rapeseed &Mustard,Punjab,MOGA, 2006-07,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MOGA, 2017-18,Rabi       ,500.0,800.0,1.6
Rapeseed &Mustard,Punjab,MOGA, 2015-16,Rabi       ,1000.0,1100.0,1.1
Rapeseed &Mustard,Punjab,MOGA, 2014-15,Rabi       ,1000.0,1100.0,1.1
Rapeseed &Mustard,Punjab,MOGA, 2013-14,Rabi       ,1000.0,1200.0,1.2
Rapeseed &Mustard,Punjab,MOGA, 2012-13,Rabi       ,1000.0,1400.0,1.4
Rapeseed &Mustard,Punjab,MOGA, 2010-11,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MOGA, 2009-10,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MOGA, 2008-09,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MOGA, 2016-17,Rabi       ,500.0,900.0,1.8
Rapeseed &Mustard,Punjab,MANSA, 2005-06,Rabi       ,4000.0,4000.0,1.0
Rapeseed &Mustard,Punjab,MANSA, 2004-05,Rabi       ,5000.0,5000.0,1.0
Rapeseed &Mustard,Punjab,MANSA, 2003-04,Rabi       ,5000.0,6000.0,1.2
Rapeseed &Mustard,Punjab,LUDHIANA, 1999-00,Rabi       ,3000.0,4000.0,1.33
Rapeseed &Mustard,Punjab,LUDHIANA, 1998-99,Rabi       ,18000.0,16000.0,0.89
Rapeseed &Mustard,Punjab,KAPURTHALA, 2017-18,Rabi       ,500.0,1000.0,2.0
Rapeseed &Mustard,Punjab,KAPURTHALA, 2016-17,Rabi       ,500.0,700.0,1.4
Rapeseed &Mustard,Punjab,KAPURTHALA, 2015-16,Rabi       ,1000.0,1500.0,1.5
Rapeseed &Mustard,Punjab,KAPURTHALA, 2014-15,Rabi       ,1000.0,1500.0,1.5
Rapeseed &Mustard,Punjab,KAPURTHALA, 2013-14,Rabi       ,1000.0,1300.0,1.3
Rapeseed &Mustard,Punjab,LUDHIANA, 2001-02,Rabi       ,200.0,300.0,1.5
Rapeseed &Mustard,Punjab,KAPURTHALA, 2011-12,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,KAPURTHALA, 2009-10,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,KAPURTHALA, 2008-09,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,KAPURTHALA, 2007-08,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,KAPURTHALA, 2006-07,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,KAPURTHALA, 2005-06,Rabi       ,1000.0,2000.0,2.0
Rapeseed &Mustard,Punjab,KAPURTHALA, 2004-05,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,KAPURTHALA, 2003-04,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,KAPURTHALA, 2010-11,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,LUDHIANA, 2002-03,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,LUDHIANA, 2003-04,Rabi       ,2000.0,3000.0,1.5
Rapeseed &Mustard,Punjab,LUDHIANA, 2004-05,Rabi       ,2000.0,3000.0,1.5
Rapeseed &Mustard,Punjab,MANSA, 2002-03,Rabi       ,7000.0,5000.0,0.71
Rapeseed &Mustard,Punjab,MANSA, 2001-02,Rabi       ,400.0,900.0,2.25
Rapeseed &Mustard,Punjab,MANSA, 1999-00,Rabi       ,4000.0,4000.0,1.0
Rapeseed &Mustard,Punjab,MANSA, 1998-99,Rabi       ,6000.0,6000.0,1.0
Rapeseed &Mustard,Punjab,LUDHIANA, 2017-18,Rabi       ,1400.0,2200.0,1.57
Rapeseed &Mustard,Punjab,LUDHIANA, 2016-17,Rabi       ,1400.0,2100.0,1.5
Rapeseed &Mustard,Punjab,LUDHIANA, 2015-16,Rabi       ,1000.0,1300.0,1.3
Rapeseed &Mustard,Punjab,LUDHIANA, 2014-15,Rabi       ,1000.0,1500.0,1.5
Rapeseed &Mustard,Punjab,LUDHIANA, 2013-14,Rabi       ,1000.0,1300.0,1.3
Rapeseed &Mustard,Punjab,LUDHIANA, 2012-13,Rabi       ,1000.0,1200.0,1.2
Rapeseed &Mustard,Punjab,LUDHIANA, 2011-12,Rabi       ,1000.0,2000.0,2.0
Rapeseed &Mustard,Punjab,LUDHIANA, 2010-11,Rabi       ,1000.0,2000.0,2.0
Rapeseed &Mustard,Punjab,LUDHIANA, 2009-10,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,LUDHIANA, 2008-09,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,LUDHIANA, 2007-08,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,LUDHIANA, 2006-07,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,LUDHIANA, 2005-06,Rabi       ,2000.0,3000.0,1.5
Rapeseed &Mustard,Punjab,MUKTSAR, 2006-07,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MUKTSAR, 2007-08,Rabi       ,1000.0,2000.0,2.0
Rapeseed &Mustard,Punjab,MUKTSAR, 2008-09,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MUKTSAR, 2009-10,Rabi       ,1000.0,2000.0,2.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 2006-07,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 2005-06,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 2004-05,Rabi       ,3000.0,2000.0,0.67
Rapeseed &Mustard,Punjab,RUPNAGAR, 2003-04,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 2002-03,Rabi       ,2000.0,1000.0,0.5
Rapeseed &Mustard,Punjab,RUPNAGAR, 2001-02,Rabi       ,100.0,100.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 1999-00,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 2007-08,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 1998-99,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 2016-17,Rabi       ,800.0,1300.0,1.63
Rapeseed &Mustard,Punjab,PATIALA, 2015-16,Rabi       ,1000.0,1500.0,1.5
Rapeseed &Mustard,Punjab,PATIALA, 2014-15,Rabi       ,1000.0,1700.0,1.7
Rapeseed &Mustard,Punjab,PATIALA, 2013-14,Rabi       ,1000.0,1400.0,1.4
Rapeseed &Mustard,Punjab,PATIALA, 2012-13,Rabi       ,1000.0,1400.0,1.4
Rapeseed &Mustard,Punjab,PATIALA, 2010-11,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 2008-09,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 2017-18,Rabi       ,700.0,1100.0,1.57
Rapeseed &Mustard,Punjab,RUPNAGAR, 2008-09,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 2009-10,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 2010-11,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,SANGRUR, 2004-05,Rabi       ,3000.0,4000.0,1.33
Rapeseed &Mustard,Punjab,SANGRUR, 2003-04,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,SANGRUR, 2002-03,Rabi       ,3000.0,3000.0,1.0
Rapeseed &Mustard,Punjab,SANGRUR, 2001-02,Rabi       ,300.0,400.0,1.33
Rapeseed &Mustard,Punjab,SANGRUR, 1999-00,Rabi       ,3000.0,3000.0,1.0
Rapeseed &Mustard,Punjab,SANGRUR, 1998-99,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,S NAGAR, 2017-18,Rabi       ,900.0,900.0,1.0
Rapeseed &Mustard,Punjab,S NAGAR, 2016-17,Rabi       ,800.0,900.0,1.13
Rapeseed &Mustard,Punjab,S NAGAR, 2014-15,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,S NAGAR, 2011-12,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 2017-18,Rabi       ,2000.0,2600.0,1.3
Rapeseed &Mustard,Punjab,RUPNAGAR, 2016-17,Rabi       ,2100.0,2600.0,1.24
Rapeseed &Mustard,Punjab,RUPNAGAR, 2015-16,Rabi       ,2000.0,2300.0,1.15
Rapeseed &Mustard,Punjab,RUPNAGAR, 2014-15,Rabi       ,2000.0,2300.0,1.15
Rapeseed &Mustard,Punjab,RUPNAGAR, 2013-14,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 2012-13,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,RUPNAGAR, 2011-12,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 2007-08,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,SANGRUR, 2007-08,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 2006-07,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 2004-05,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2006-07,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2005-06,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2004-05,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2003-04,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2002-03,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2001-02,Rabi       ,200.0,200.0,1.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 1999-00,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2007-08,Rabi       ,1000.0,2000.0,2.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 1998-99,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,MUKTSAR, 2016-17,Rabi       ,700.0,900.0,1.29
Rapeseed &Mustard,Punjab,MUKTSAR, 2015-16,Rabi       ,1000.0,1100.0,1.1
Rapeseed &Mustard,Punjab,MUKTSAR, 2014-15,Rabi       ,1000.0,1200.0,1.2
Rapeseed &Mustard,Punjab,MUKTSAR, 2013-14,Rabi       ,1000.0,1300.0,1.3
Rapeseed &Mustard,Punjab,MUKTSAR, 2012-13,Rabi       ,1000.0,1300.0,1.3
Rapeseed &Mustard,Punjab,MUKTSAR, 2011-12,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,MUKTSAR, 2010-11,Rabi       ,1000.0,2000.0,2.0
Rapeseed &Mustard,Punjab,MUKTSAR, 2017-18,Rabi       ,700.0,1000.0,1.43
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2008-09,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2009-10,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2010-11,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 2003-04,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 2002-03,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 2001-02,Rabi       ,200.0,200.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 1999-00,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 1998-99,Rabi       ,3000.0,3000.0,1.0
Rapeseed &Mustard,Punjab,PATHANKOT, 2017-18,Rabi       ,900.0,1000.0,1.11
Rapeseed &Mustard,Punjab,PATHANKOT, 2016-17,Rabi       ,1000.0,1400.0,1.4
Rapeseed &Mustard,Punjab,PATHANKOT, 2015-16,Rabi       ,1000.0,1000.0,1.0
Rapeseed &Mustard,Punjab,PATHANKOT, 2014-15,Rabi       ,1000.0,1100.0,1.1
Rapeseed &Mustard,Punjab,PATHANKOT, 2013-14,Rabi       ,1000.0,1300.0,1.3
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2017-18,Rabi       ,1700.0,2500.0,1.47
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2016-17,Rabi       ,1800.0,2400.0,1.33
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2015-16,Rabi       ,2000.0,2600.0,1.3
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2014-15,Rabi       ,1000.0,1200.0,1.2
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2013-14,Rabi       ,3000.0,3800.0,1.27
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2012-13,Rabi       ,2000.0,2800.0,1.4
Rapeseed &Mustard,Punjab,NAWANSHAHR, 2011-12,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Punjab,PATIALA, 2005-06,Rabi       ,2000.0,2000.0,1.0
Rapeseed &Mustard,Jammu and Kashmir ,PULWAMA, 2006-07,Rabi       ,17031.0,12109.0,0.71
Rapeseed &Mustard,Punjab,SANGRUR, 2005-06,Rabi       ,3000.0,3000.0,1.0
Rapeseed &Mustard,Jammu and Kashmir ,PULWAMA, 2002-03,Rabi       ,18444.0,6000.0,0.33
Rapeseed &Mustard,Haryana,ROHTAK, 2004-05,Rabi       ,26922.0,30000.0,1.11
Rapeseed &Mustard,Haryana,ROHTAK, 2003-04,Rabi       ,19576.0,31000.0,1.58
Rapeseed &Mustard,Haryana,ROHTAK, 2002-03,Rabi       ,16427.0,18000.0,1.1
Rapeseed &Mustard,Haryana,ROHTAK, 2001-02,Rabi       ,14167.0,21000.0,1.48
Rapeseed &Mustard,Haryana,ROHTAK, 2000-01,Rabi       ,10856.0,14000.0,1.29
Rapeseed &Mustard,Haryana,ROHTAK, 1999-00,Rabi       ,10182.0,10000.0,0.98
Rapeseed &Mustard,Haryana,REWARI, 2012-13,Rabi       ,67309.0,145000.0,2.15
Rapeseed &Mustard,Haryana,REWARI, 2011-12,Rabi       ,64314.0,118000.0,1.83
Rapeseed &Mustard,Haryana,REWARI, 2010-11,Rabi       ,62452.0,125000.0,2.0
Rapeseed &Mustard,Haryana,REWARI, 2008-09,Rabi       ,65887.0,131000.0,1.99
Rapeseed &Mustard,Haryana,REWARI, 2007-08,Rabi       ,64048.0,104000.0,1.62
Rapeseed &Mustard,Haryana,REWARI, 2006-07,Rabi       ,65854.0,96000.0,1.46
Rapeseed &Mustard,Haryana,REWARI, 2005-06,Rabi       ,74727.0,114100.0,1.53
Rapeseed &Mustard,Haryana,REWARI, 2004-05,Rabi       ,71466.0,100000.0,1.4
Rapeseed &Mustard,Haryana,REWARI, 2003-04,Rabi       ,65199.0,114000.0,1.75
Rapeseed &Mustard,Haryana,ROHTAK, 2005-06,Rabi       ,28705.0,27100.0,0.94
Rapeseed &Mustard,Haryana,REWARI, 2002-03,Rabi       ,65696.0,86000.0,1.31
Rapeseed &Mustard,Haryana,ROHTAK, 2006-07,Rabi       ,19448.0,27000.0,1.39
Rapeseed &Mustard,Haryana,ROHTAK, 2008-09,Rabi       ,13649.0,21000.0,1.54
Rapeseed &Mustard,Haryana,SIRSA, 2011-12,Rabi       ,34864.0,59000.0,1.69
Rapeseed &Mustard,Haryana,SIRSA, 2010-11,Rabi       ,42510.0,83000.0,1.95
Rapeseed &Mustard,Haryana,SIRSA, 2008-09,Rabi       ,41854.0,70200.0,1.68
Rapeseed &Mustard,Haryana,SIRSA, 2007-08,Rabi       ,41645.0,53000.0,1.27
Rapeseed &Mustard,Haryana,SIRSA, 2006-07,Rabi       ,66927.0,88000.0,1.31
Rapeseed &Mustard,Haryana,SIRSA, 2005-06,Rabi       ,74343.0,90400.0,1.22
Rapeseed &Mustard,Haryana,SIRSA, 2004-05,Rabi       ,80652.0,93000.0,1.15
Rapeseed &Mustard,Haryana,SIRSA, 2003-04,Rabi       ,67318.0,102000.0,1.52
Rapeseed &Mustard,Haryana,SIRSA, 2002-03,Rabi       ,98089.0,98000.0,1.0
Rapeseed &Mustard,Haryana,SIRSA, 2001-02,Rabi       ,50829.0,77000.0,1.51
Rapeseed &Mustard,Haryana,SIRSA, 2000-01,Rabi       ,36675.0,50000.0,1.36
Rapeseed &Mustard,Haryana,SIRSA, 1999-00,Rabi       ,41075.0,45000.0,1.1
Rapeseed &Mustard,Haryana,ROHTAK, 2012-13,Rabi       ,13631.0,20000.0,1.47
Rapeseed &Mustard,Haryana,ROHTAK, 2011-12,Rabi       ,13055.0,20000.0,1.53
Rapeseed &Mustard,Haryana,ROHTAK, 2010-11,Rabi       ,13706.0,22000.0,1.61
Rapeseed &Mustard,Haryana,ROHTAK, 2007-08,Rabi       ,13512.0,14000.0,1.04
Rapeseed &Mustard,Haryana,REWARI, 2001-02,Rabi       ,66726.0,113000.0,1.69
Rapeseed &Mustard,Haryana,REWARI, 2000-01,Rabi       ,54452.0,97000.0,1.78
Rapeseed &Mustard,Haryana,REWARI, 1999-00,Rabi       ,60114.0,89000.0,1.48
Rapeseed &Mustard,Haryana,PANCHKULA, 2004-05,Rabi       ,1208.0,1000.0,0.83
Rapeseed &Mustard,Haryana,PANCHKULA, 2003-04,Rabi       ,1454.0,1000.0,0.69
Rapeseed &Mustard,Haryana,PANCHKULA, 2002-03,Rabi       ,1250.0,1000.0,0.8
Rapeseed &Mustard,Haryana,PANCHKULA, 2001-02,Rabi       ,1373.0,1000.0,0.73
Rapeseed &Mustard,Haryana,PANCHKULA, 2000-01,Rabi       ,1140.0,1000.0,0.88
Rapeseed &Mustard,Haryana,PANCHKULA, 1999-00,Rabi       ,1307.0,1000.0,0.77
Rapeseed &Mustard,Haryana,PALWAL, 2012-13,Rabi       ,3807.0,7000.0,1.84
Rapeseed &Mustard,Haryana,PALWAL, 2011-12,Rabi       ,2847.0,6000.0,2.11
Rapeseed &Mustard,Haryana,PALWAL, 2010-11,Rabi       ,3358.0,6000.0,1.79
Rapeseed &Mustard,Haryana,MEWAT, 2012-13,Rabi       ,28825.0,46000.0,1.6
Rapeseed &Mustard,Haryana,MEWAT, 2011-12,Rabi       ,25660.0,47000.0,1.83
Rapeseed &Mustard,Haryana,MEWAT, 2010-11,Rabi       ,23445.0,42000.0,1.79
Rapeseed &Mustard,Haryana,MEWAT, 2008-09,Rabi       ,29360.0,48000.0,1.63
Rapeseed &Mustard,Haryana,MEWAT, 2007-08,Rabi       ,30774.0,44000.0,1.43
Rapeseed &Mustard,Haryana,MEWAT, 2006-07,Rabi       ,33434.0,35000.0,1.05
Rapeseed &Mustard,Haryana,PANCHKULA, 2005-06,Rabi       ,1221.0,1900.0,1.56
Rapeseed &Mustard,Haryana,PANCHKULA, 2006-07,Rabi       ,917.0,nan,0.0
Rapeseed &Mustard,Haryana,PANCHKULA, 2007-08,Rabi       ,1008.0,2000.0,1.98
Rapeseed &Mustard,Haryana,PANCHKULA, 2008-09,Rabi       ,2611.0,5000.0,1.91
Rapeseed &Mustard,Haryana,PANIPAT, 2012-13,Rabi       ,877.0,2000.0,2.28
Rapeseed &Mustard,Haryana,PANIPAT, 2011-12,Rabi       ,867.0,1000.0,1.15
Rapeseed &Mustard,Haryana,PANIPAT, 2010-11,Rabi       ,874.0,2000.0,2.29
Rapeseed &Mustard,Haryana,PANIPAT, 2008-09,Rabi       ,767.0,2000.0,2.61
Rapeseed &Mustard,Haryana,PANIPAT, 2007-08,Rabi       ,809.0,1000.0,1.24
Rapeseed &Mustard,Haryana,PANIPAT, 2006-07,Rabi       ,1016.0,1000.0,0.98
Rapeseed &Mustard,Haryana,PANIPAT, 2005-06,Rabi       ,999.0,1000.0,1.0
Rapeseed &Mustard,Haryana,SIRSA, 2012-13,Rabi       ,43319.0,71000.0,1.64
Rapeseed &Mustard,Haryana,PANIPAT, 2004-05,Rabi       ,712.0,1000.0,1.4
Rapeseed &Mustard,Haryana,PANIPAT, 2002-03,Rabi       ,861.0,1000.0,1.16
Rapeseed &Mustard,Haryana,PANIPAT, 2001-02,Rabi       ,748.0,1000.0,1.34
Rapeseed &Mustard,Haryana,PANIPAT, 2000-01,Rabi       ,709.0,1000.0,1.41
Rapeseed &Mustard,Haryana,PANIPAT, 1999-00,Rabi       ,688.0,1000.0,1.45
Rapeseed &Mustard,Haryana,PANCHKULA, 2012-13,Rabi       ,1750.0,3500.0,2.0
Rapeseed &Mustard,Haryana,PANCHKULA, 2011-12,Rabi       ,1453.0,1800.0,1.24
Rapeseed &Mustard,Haryana,PANCHKULA, 2010-11,Rabi       ,1349.0,2000.0,1.48
Rapeseed &Mustard,Haryana,PANIPAT, 2003-04,Rabi       ,638.0,1000.0,1.57
Rapeseed &Mustard,Haryana,MAHENDRAGARH, 2012-13,Rabi       ,96681.0,165000.0,1.71
Rapeseed &Mustard,Haryana,SONIPAT, 1999-00,Rabi       ,3648.0,3000.0,0.82
Rapeseed &Mustard,Haryana,SONIPAT, 2001-02,Rabi       ,4797.0,7000.0,1.46
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2013-14,Rabi       ,1354.0,568.0,0.42
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2012-13,Rabi       ,3478.0,1744.0,0.5
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2011-12,Rabi       ,3826.0,2382.0,0.62
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2010-11,Rabi       ,2958.0,1474.0,0.5
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2009-10,Rabi       ,3347.0,1023.0,0.31
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2008-09,Rabi       ,3171.0,908.0,0.29
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2007-08,Rabi       ,2724.0,531.0,0.19
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2006-07,Rabi       ,2626.0,635.0,0.24
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2005-06,Rabi       ,2954.0,142.0,0.05
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2002-03,Rabi       ,2618.0,740.0,0.28
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2001-02,Rabi       ,2955.0,839.0,0.28
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2000-01,Rabi       ,2740.0,545.0,0.2
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 1999-00,Rabi       ,3575.0,838.0,0.23
Rapeseed &Mustard,Himachal Pradesh,BILASPUR, 2018-19,Rabi       ,227.0,108.0,0.48
Rapeseed &Mustard,Himachal Pradesh,BILASPUR, 2017-18,Rabi       ,114.0,55.0,0.48
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2014-15,Rabi       ,1839.0,1159.0,0.63
Rapeseed &Mustard,Himachal Pradesh,BILASPUR, 2016-17,Rabi       ,113.0,15.0,0.13
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2015-16,Rabi       ,1609.0,785.0,0.49
Rapeseed &Mustard,Himachal Pradesh,CHAMBA, 2017-18,Rabi       ,1609.0,795.0,0.49
Rapeseed &Mustard,Himachal Pradesh,HAMIRPUR, 2014-15,Rabi       ,247.0,116.0,0.47
Rapeseed &Mustard,Himachal Pradesh,HAMIRPUR, 2013-14,Rabi       ,551.0,16.0,0.03
Rapeseed &Mustard,Himachal Pradesh,HAMIRPUR, 2012-13,Rabi       ,302.0,36.0,0.12
Rapeseed &Mustard,Himachal Pradesh,HAMIRPUR, 2011-12,Rabi       ,333.0,51.0,0.15
Rapeseed &Mustard,Himachal Pradesh,HAMIRPUR, 2010-11,Rabi       ,455.0,266.0,0.58
Rapeseed &Mustard,Himachal Pradesh,HAMIRPUR, 2009-10,Rabi       ,291.0,22.0,0.08
Rapeseed &Mustard,Himachal Pradesh,HAMIRPUR, 2008-09,Rabi       ,314.0,31.0,0.1
Rapeseed &Mustard,Himachal Pradesh,HAMIRPUR, 2007-08,Rabi       ,91.0,50.0,0.55
