State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Haryana,,,,,
Barley,,,,,
, 2005-06,Rabi       ,12,7,0.58
, 2006-07,Rabi       ,14,7,0.50
, 2007-08,Rabi       ,6,3,0.50
, 2008-09,Rabi       ,10,3,0.30
, 2009-10,Rabi       ,10,7,0.70
, 2010-11,Rabi       ,5,3,0.60
, 2011-12,Rabi       ,3,2,0.67
, 2012-13,Rabi       ,7,4,0.57
, 2013-14,Rabi       ,13,7,0.54
, 2014-15,Rabi       ,4,2,0.50
, 2015-16,Rabi       ,1,1,1.00
, 2018-19,Rabi       ,1,1,1.00
 3.CHAMOLI, 2001-02,Rabi       ,1,,0.00
, 2006-07,Rabi       ,1,,0.00
, 2007-08,Rabi       ,1,,0.00
, 2012-13,Rabi       ,3,2,0.67
 4.CHAMPAWAT, 2000-01,Rabi       ,39,22,0.56
, 2001-02,Rabi       ,26,15,0.58
, 2002-03,Rabi       ,63,32,0.51
, 2003-04,Rabi       ,38,19,0.50
, 2004-05,Rabi       ,50,35,0.70
, 2005-06,Rabi       ,10,6,0.60
, 2006-07,Rabi       ,43,17,0.40
, 2007-08,Rabi       ,12,5,0.42
, 2008-09,Rabi       ,17,6,0.35
, 2009-10,Rabi       ,11,8,0.73
, 2010-11,Rabi       ,6,4,0.67
, 2011-12,Rabi       ,36,22,0.61
, 2012-13,Rabi       ,16,10,0.63
, 2013-14,Rabi       ,6,4,0.67
, 2014-15,Rabi       ,32,20,0.63
, 2015-16,Rabi       ,17,11,0.65
, 2016-17,Rabi       ,11,7,0.64
, 2017-18,Rabi       ,12,8,0.67
, 2018-19,Rabi       ,22,14,0.64
 5.DEHRADUN, 2000-01,Rabi       ,103,77,0.75
, 2001-02,Rabi       ,216,167,0.77
, 2002-03,Rabi       ,109,82,0.75
, 2003-04,Rabi       ,65,52,0.80
, 2004-05,Rabi       ,42,38,0.90
, 2005-06,Rabi       ,37,28,0.76
, 2006-07,Rabi       ,43,34,0.79
, 2007-08,Rabi       ,30,25,0.83
, 2008-09,Rabi       ,34,19,0.56
, 2009-10,Rabi       ,23,20,0.87
, 2010-11,Rabi       ,30,22,0.73
, 2011-12,Rabi       ,18,15,0.83
, 2012-13,Rabi       ,22,18,0.82
, 2013-14,Rabi       ,8,7,0.88
, 2014-15,Rabi       ,20,17,0.85
, 2015-16,Rabi       ,17,14,0.82
, 2016-17,Rabi       ,21,17,0.81
, 2017-18,Rabi       ,18,15,0.83
, 2018-19,Rabi       ,16,14,0.88
 6.HARIDWAR, 2000-01,Rabi       ,91,73,0.80
, 2001-02,Rabi       ,68,54,0.79
, 2002-03,Rabi       ,78,59,0.76
, 2003-04,Rabi       ,28,22,0.79
, 2004-05,Rabi       ,22,18,0.82
, 2005-06,Rabi       ,15,11,0.73
, 2006-07,Rabi       ,12,9,0.75
, 2007-08,Rabi       ,9,7,0.78
, 2008-09,Rabi       ,11,6,0.55
, 2009-10,Rabi       ,7,5,0.71
, 2010-11,Rabi       ,3,2,0.67
, 2011-12,Rabi       ,2,1,0.50
, 2012-13,Rabi       ,5,3,0.60
, 2013-14,Rabi       ,3,2,0.67
, 2015-16,Rabi       ,2,2,1.00
, 2016-17,Rabi       ,3,2,0.67
, 2017-18,Rabi       ,6,5,0.83
, 2018-19,Rabi       ,2,1,0.50
 7.NAINITAL, 2000-01,Rabi       ,458,297,0.65
, 2001-02,Rabi       ,569,369,0.65
, 2002-03,Rabi       ,431,237,0.55
, 2003-04,Rabi       ,531,423,0.80
, 2004-05,Rabi       ,530,423,0.80
, 2005-06,Rabi       ,665,485,0.73
, 2006-07,Rabi       ,636,526,0.83
, 2007-08,Rabi       ,415,348,0.84
, 2008-09,Rabi       ,494,262,0.53
, 2009-10,Rabi       ,314,283,0.90
, 2010-11,Rabi       ,425,370,0.87
, 2011-12,Rabi       ,435,386,0.89
, 2012-13,Rabi       ,476,423,0.89
, 2013-14,Rabi       ,461,408,0.89
, 2014-15,Rabi       ,509,450,0.88
, 2015-16,Rabi       ,493,437,0.89
, 2016-17,Rabi       ,491,436,0.89
, 2017-18,Rabi       ,380,338,0.89
, 2018-19,Rabi       ,476,422,0.89
 8.PAURI GARHWAL, 2000-01,Rabi       ,41,23,0.56
, 2001-02,Rabi       ,73,41,0.56
, 2002-03,Rabi       ,66,33,0.50
, 2003-04,Rabi       ,46,35,0.76
, 2004-05,Rabi       ,87,52,0.60
, 2005-06,Rabi       ,80,40,0.50
, 2006-07,Rabi       ,78,55,0.71
, 2007-08,Rabi       ,199,85,0.43
, 2008-09,Rabi       ,75,17,0.23
, 2009-10,Rabi       ,145,50,0.34
, 2010-11,Rabi       ,93,71,0.76
, 2011-12,Rabi       ,87,66,0.76
, 2012-13,Rabi       ,23,17,0.74
, 2013-14,Rabi       ,23,17,0.74
, 2014-15,Rabi       ,20,13,0.65
, 2015-16,Rabi       ,39,25,0.64
, 2016-17,Rabi       ,66,43,0.65
, 2017-18,Rabi       ,29,19,0.66
, 2018-19,Rabi       ,79,52,0.66
 9.PITHORAGARH, 2000-01,Rabi       ,28,18,0.64
, 2001-02,Rabi       ,21,16,0.76
, 2002-03,Rabi       ,70,43,0.61
, 2003-04,Rabi       ,5,3,0.60
, 2004-05,Rabi       ,18,13,0.72
, 2005-06,Rabi       ,29,16,0.55
, 2006-07,Rabi       ,26,12,0.46
, 2007-08,Rabi       ,18,8,0.44
, 2008-09,Rabi       ,4,1,0.25
, 2009-10,Rabi       ,1,1,1.00
, 2010-11,Rabi       ,36,21,0.58
, 2011-12,Rabi       ,4,2,0.50
, 2012-13,Rabi       ,7,5,0.71
, 2013-14,Rabi       ,5,4,0.80
, 2014-15,Rabi       ,1,1,1.00
, 2015-16,Rabi       ,33,23,0.70
, 2016-17,Rabi       ,43,31,0.72
, 2018-19,Rabi       ,137,104,0.76
 10.RUDRA PRAYAG, 2001-02,Rabi       ,19,10,0.53
 11.TEHRI GARHWAL, 2000-01,Rabi       ,46,24,0.52
, 2001-02,Rabi       ,5,3,0.60
, 2002-03,Rabi       ,26,13,0.50
, 2003-04,Rabi       ,2,1,0.50
, 2004-05,Rabi       ,10,5,0.50
, 2006-07,Rabi       ,11,4,0.36
, 2007-08,Rabi       ,7,2,0.29
, 2009-10,Rabi       ,10,3,0.30
, 2010-11,Rabi       ,24,14,0.58
, 2011-12,Rabi       ,17,11,0.65
, 2012-13,Rabi       ,10,6,0.60
, 2013-14,Rabi       ,16,10,0.63
, 2014-15,Rabi       ,5,3,0.60
, 2015-16,Rabi       ,6,4,0.67
, 2016-17,Rabi       ,14,9,0.64
, 2017-18,Rabi       ,5,3,0.60
, 2018-19,Rabi       ,14,9,0.64
 12.UDAM SINGH NAGAR, 2000-01,Rabi       ,181,145,0.80
, 2001-02,Rabi       ,201,161,0.80
, 2002-03,Rabi       ,76,60,0.79
, 2003-04,Rabi       ,50,45,0.90
, 2004-05,Rabi       ,35,35,1.00
, 2005-06,Rabi       ,36,26,0.72
, 2006-07,Rabi       ,5,5,1.00
, 2007-08,Rabi       ,30,23,0.77
, 2008-09,Rabi       ,36,12,0.33
, 2009-10,Rabi       ,5,3,0.60
, 2010-11,Rabi       ,9,6,0.67
, 2011-12,Rabi       ,8,5,0.63
, 2012-13,Rabi       ,28,17,0.61
, 2013-14,Rabi       ,8,5,0.63
, 2014-15,Rabi       ,3,3,1.00
, 2015-16,Rabi       ,3,3,1.00
, 2016-17,Rabi       ,5,4,0.80
, 2017-18,Rabi       ,11,10,0.91
, 2018-19,Rabi       ,1,1,1.00
 13.UTTAR KASHI, 2000-01,Rabi       ,1,1,1.00
, 2001-02,Rabi       ,14,8,0.57
, 2002-03,Rabi       ,4,2,0.50
, 2004-05,Rabi       ,6,4,0.67
, 2005-06,Rabi       ,2,1,0.50
, 2006-07,Rabi       ,5,3,0.60
, 2007-08,Rabi       ,8,4,0.50
, 2008-09,Rabi       ,1,,0.00
, 2009-10,Rabi       ,2,1,0.50
, 2011-12,Rabi       ,1,1,1.00
, 2013-14,Rabi       ,5,5,1.00
, 2014-15,Rabi       ,2,2,1.00
, 2016-17,Rabi       ,2,1,0.50
, 2017-18,Rabi       ,5,3,0.60
, 2018-19,Rabi       ,6,5,0.83
Total - Gram,,,14474.00,10766,0.74
Peas & beans (Pulses),,,,,
 1.ALMORA, 2000-01,Rabi       ,63,38,0.60
, 2001-02,Rabi       ,62,36,0.58
, 2002-03,Rabi       ,40,18,0.45
, 2003-04,Rabi       ,93,60,0.65
, 2004-05,Rabi       ,94,66,0.70
, 2005-06,Rabi       ,78,51,0.65
, 2006-07,Rabi       ,19,14,0.74
, 2007-08,Rabi       ,19,12,0.63
, 2008-09,Rabi       ,32,10,0.31
, 2009-10,Rabi       ,19,8,0.42
, 2010-11,Rabi       ,22,12,0.55
, 2011-12,Rabi       ,51,26,0.51
, 2012-13,Rabi       ,56,28,0.50
, 2013-14,Rabi       ,14,7,0.50
, 2014-15,Rabi       ,129,66,0.51
, 2015-16,Rabi       ,14,7,0.50
, 2016-17,Rabi       ,21,11,0.52
, 2017-18,Rabi       ,34,17,0.50
, 2018-19,Rabi       ,70,36,0.51
 2.BAGESHWAR, 2000-01,Rabi       ,15,8,0.53
, 2002-03,Rabi       ,14,7,0.50
, 2003-04,Rabi       ,1,,0.00
, 2004-05,Rabi       ,61,37,0.61
, 2005-06,Rabi       ,6,4,0.67
, 2006-07,Rabi       ,27,18,0.67
, 2007-08,Rabi       ,12,8,0.67
, 2008-09,Rabi       ,7,2,0.29
, 2009-10,Rabi       ,8,5,0.63
, 2010-11,Rabi       ,8,6,0.75
, 2011-12,Rabi       ,9,6,0.67
, 2012-13,Rabi       ,17,12,0.71
, 2013-14,Rabi       ,7,5,0.71
, 2014-15,Rabi       ,3,2,0.67
, 2015-16,Rabi       ,1,1,1.00
, 2016-17,Rabi       ,2,1,0.50
, 2017-18,Rabi       ,1,1,1.00
, 2018-19,Rabi       ,16,11,0.69
 3.CHAMOLI, 2000-01,Rabi       ,3,2,0.67
, 2001-02,Rabi       ,4,3,0.75
, 2002-03,Rabi       ,6,4,0.67
, 2003-04,Rabi       ,12,9,0.75
, 2004-05,Rabi       ,11,8,0.73
, 2005-06,Rabi       ,19,11,0.58
, 2006-07,Rabi       ,24,17,0.71
, 2007-08,Rabi       ,27,18,0.67
, 2008-09,Rabi       ,3,1,0.33
, 2009-10,Rabi       ,11,4,0.36
, 2010-11,Rabi       ,27,19,0.70
, 2011-12,Rabi       ,33,24,0.73
, 2012-13,Rabi       ,21,16,0.76
, 2013-14,Rabi       ,84,63,0.75
, 2014-15,Rabi       ,24,18,0.75
, 2015-16,Rabi       ,77,57,0.74
, 2016-17,Rabi       ,6,4,0.67
, 2017-18,Rabi       ,230,171,0.74
, 2018-19,Rabi       ,47,35,0.74
 4.CHAMPAWAT, 2000-01,Rabi       ,29,20,0.69
, 2001-02,Rabi       ,41,27,0.66
, 2002-03,Rabi       ,14,8,0.57
, 2003-04,Rabi       ,7,5,0.71
, 2004-05,Rabi       ,35,25,0.71
, 2005-06,Rabi       ,32,21,0.66
, 2006-07,Rabi       ,76,46,0.61
, 2007-08,Rabi       ,56,32,0.57
, 2008-09,Rabi       ,19,7,0.37
, 2009-10,Rabi       ,22,18,0.82
, 2010-11,Rabi       ,21,17,0.81
, 2011-12,Rabi       ,31,25,0.81
, 2012-13,Rabi       ,34,28,0.82
, 2013-14,Rabi       ,25,22,0.88
, 2014-15,Rabi       ,52,46,0.88
, 2015-16,Rabi       ,62,51,0.82
, 2016-17,Rabi       ,44,37,0.84
, 2017-18,Rabi       ,39,33,0.85
, 2018-19,Rabi       ,42,36,0.86
 5.DEHRADUN, 2000-01,Rabi       ,463,321,0.69
, 2001-02,Rabi       ,459,300,0.65
, 2002-03,Rabi       ,540,367,0.68
, 2003-04,Rabi       ,662,488,0.74
, 2004-05,Rabi       ,449,318,0.71
, 2005-06,Rabi       ,326,260,0.80
, 2006-07,Rabi       ,233,152,0.65
, 2007-08,Rabi       ,331,254,0.77
, 2008-09,Rabi       ,145,60,0.41
, 2009-10,Rabi       ,246,177,0.72
, 2010-11,Rabi       ,191,134,0.70
, 2011-12,Rabi       ,202,144,0.71
, 2012-13,Rabi       ,346,246,0.71
, 2013-14,Rabi       ,391,266,0.68
, 2014-15,Rabi       ,328,226,0.69
, 2015-16,Rabi       ,713,482,0.68
, 2016-17,Rabi       ,46,32,0.70
, 2017-18,Rabi       ,275,187,0.68
, 2018-19,Rabi       ,396,282,0.71
 6.HARIDWAR, 2000-01,Rabi       ,250,188,0.75
, 2001-02,Rabi       ,204,145,0.71
, 2002-03,Rabi       ,229,165,0.72
, 2003-04,Rabi       ,162,122,0.75
, 2004-05,Rabi       ,105,84,0.80
, 2005-06,Rabi       ,106,72,0.68
, 2006-07,Rabi       ,88,114,1.30
, 2007-08,Rabi       ,29,29,1.00
, 2008-09,Rabi       ,59,32,0.54
, 2009-10,Rabi       ,46,46,1.00
, 2010-11,Rabi       ,45,35,0.78
, 2011-12,Rabi       ,3,2,0.67
, 2012-13,Rabi       ,11,12,1.09
, 2013-14,Rabi       ,25,21,0.84
, 2014-15,Rabi       ,7,6,0.86
, 2015-16,Rabi       ,11,7,0.64
, 2016-17,Rabi       ,2,1,0.50
, 2017-18,Rabi       ,1,1,1.00
, 2018-19,Rabi       ,11,8,0.73
 7.NAINITAL, 2000-01,Rabi       ,418,285,0.68
, 2001-02,Rabi       ,276,179,0.65
, 2002-03,Rabi       ,148,99,0.67
, 2003-04,Rabi       ,193,148,0.77
, 2004-05,Rabi       ,94,71,0.76
, 2005-06,Rabi       ,92,68,0.74
, 2006-07,Rabi       ,263,196,0.75
, 2007-08,Rabi       ,73,62,0.85
, 2008-09,Rabi       ,43,16,0.37
, 2009-10,Rabi       ,118,99,0.84
, 2010-11,Rabi       ,122,104,0.85
, 2011-12,Rabi       ,508,437,0.86
, 2012-13,Rabi       ,194,165,0.85
, 2013-14,Rabi       ,305,265,0.87
, 2014-15,Rabi       ,111,97,0.87
, 2015-16,Rabi       ,120,103,0.86
, 2016-17,Rabi       ,217,187,0.86
, 2017-18,Rabi       ,59,51,0.86
, 2018-19,Rabi       ,136,117,0.86
 8.PAURI GARHWAL, 2000-01,Rabi       ,10,6,0.60
, 2001-02,Rabi       ,95,55,0.58
, 2002-03,Rabi       ,3,2,0.67
, 2004-05,Rabi       ,24,17,0.71
, 2005-06,Rabi       ,20,11,0.55
, 2006-07,Rabi       ,82,62,0.76
, 2007-08,Rabi       ,20,12,0.60
, 2008-09,Rabi       ,5,2,0.40
, 2009-10,Rabi       ,20,8,0.40
, 2010-11,Rabi       ,46,26,0.57
, 2011-12,Rabi       ,25,18,0.72
, 2012-13,Rabi       ,9,6,0.67
, 2013-14,Rabi       ,18,12,0.67
, 2014-15,Rabi       ,59,41,0.69
, 2015-16,Rabi       ,49,34,0.69
, 2017-18,Rabi       ,13,9,0.69
, 2018-19,Rabi       ,11,8,0.73
 9.PITHORAGARH, 2000-01,Rabi       ,30,23,0.77
, 2001-02,Rabi       ,23,16,0.70
, 2002-03,Rabi       ,116,81,0.70
, 2003-04,Rabi       ,73,53,0.73
, 2004-05,Rabi       ,34,20,0.59
, 2005-06,Rabi       ,42,23,0.55
, 2006-07,Rabi       ,71,32,0.45
, 2007-08,Rabi       ,61,29,0.48
, 2008-09,Rabi       ,52,22,0.42
, 2009-10,Rabi       ,53,24,0.45
, 2010-11,Rabi       ,64,35,0.55
, 2011-12,Rabi       ,143,79,0.55
, 2012-13,Rabi       ,202,112,0.55
, 2013-14,Rabi       ,196,115,0.59
, 2014-15,Rabi       ,168,98,0.58
, 2015-16,Rabi       ,68,38,0.56
, 2016-17,Rabi       ,141,80,0.57
, 2017-18,Rabi       ,96,55,0.57
, 2018-19,Rabi       ,144,83,0.58
 10.RUDRA PRAYAG, 2000-01,Rabi       ,3,2,0.67
, 2001-02,Rabi       ,2,1,0.50
, 2002-03,Rabi       ,2,1,0.50
, 2003-04,Rabi       ,1,1,1.00
, 2004-05,Rabi       ,6,4,0.67
, 2005-06,Rabi       ,5,4,0.80
, 2006-07,Rabi       ,11,11,1.00
, 2007-08,Rabi       ,13,8,0.62
, 2008-09,Rabi       ,3,1,0.33
, 2009-10,Rabi       ,53,22,0.42
, 2010-11,Rabi       ,9,6,0.67
, 2011-12,Rabi       ,6,4,0.67
, 2012-13,Rabi       ,1,1,1.00
, 2013-14,Rabi       ,14,12,0.86
, 2015-16,Rabi       ,44,34,0.77
, 2016-17,Rabi       ,7,5,0.71
, 2017-18,Rabi       ,18,14,0.78
, 2018-19,Rabi       ,8,6,0.75
 11.TEHRI GARHWAL, 2000-01,Rabi       ,240,146,0.61
, 2001-02,Rabi       ,176,104,0.59
, 2002-03,Rabi       ,206,122,0.59
, 2003-04,Rabi       ,344,170,0.49
, 2004-05,Rabi       ,231,116,0.50
, 2005-06,Rabi       ,217,130,0.60
, 2006-07,Rabi       ,94,47,0.50
, 2007-08,Rabi       ,88,55,0.63
, 2008-09,Rabi       ,56,14,0.25
, 2009-10,Rabi       ,181,109,0.60
, 2010-11,Rabi       ,128,69,0.54
, 2011-12,Rabi       ,104,57,0.55
, 2012-13,Rabi       ,163,90,0.55
, 2013-14,Rabi       ,176,91,0.52
, 2014-15,Rabi       ,220,113,0.51
, 2015-16,Rabi       ,104,56,0.54
, 2016-17,Rabi       ,121,66,0.55
, 2017-18,Rabi       ,174,96,0.55
, 2018-19,Rabi       ,84,45,0.54
 12.UDAM SINGH NAGAR, 2000-01,Rabi       ,1496,1272,0.85
, 2001-02,Rabi       ,1676,1341,0.80
, 2002-03,Rabi       ,1890,1550,0.82
, 2003-04,Rabi       ,2373,2065,0.87
, 2004-05,Rabi       ,2168,1951,0.90
, 2005-06,Rabi       ,2440,1769,0.73
, 2006-07,Rabi       ,3269,3596,1.10
, 2007-08,Rabi       ,2147,2254,1.05
, 2008-09,Rabi       ,2372,1067,0.45
, 2009-10,Rabi       ,4181,4599,1.10
, 2010-11,Rabi       ,5414,5955,1.10
, 2011-12,Rabi       ,4934,5526,1.12
, 2012-13,Rabi       ,4243,4761,1.12
, 2013-14,Rabi       ,4281,4816,1.12
, 2014-15,Rabi       ,3716,4181,1.13
, 2015-16,Rabi       ,2904,3258,1.12
, 2016-17,Rabi       ,3069,3357,1.09
, 2017-18,Rabi       ,2788,3050,1.09
, 2018-19,Rabi       ,4211,4683,1.11
 13.UTTAR KASHI, 2000-01,Rabi       ,382,287,0.75
, 2001-02,Rabi       ,233,163,0.70
, 2002-03,Rabi       ,342,212,0.62
, 2003-04,Rabi       ,530,265,0.50
, 2004-05,Rabi       ,540,270,0.50
, 2005-06,Rabi       ,454,204,0.45
, 2006-07,Rabi       ,746,597,0.80
, 2007-08,Rabi       ,1027,745,0.73
, 2008-09,Rabi       ,720,270,0.38
, 2009-10,Rabi       ,546,383,0.70
, 2010-11,Rabi       ,539,367,0.68
, 2011-12,Rabi       ,347,228,0.66
, 2012-13,Rabi       ,820,540,0.66
, 2013-14,Rabi       ,708,468,0.66
, 2014-15,Rabi       ,755,499,0.66
, 2015-16,Rabi       ,816,538,0.66
, 2016-17,Rabi       ,556,368,0.66
, 2017-18,Rabi       ,620,410,0.66
, 2018-19,Rabi       ,376,201,0.53
Total - Peas & beans (Pulses),,,90349.00,81426,0.90
Rapeseed &Mustard,,,,,
 1.ALMORA, 2000-01,Rabi       ,330,132,0.40
, 2001-02,Rabi       ,300,120,0.40
, 2002-03,Rabi       ,390,148,0.38
, 2003-04,Rabi       ,489,240,0.49
, 2004-05,Rabi       ,483,193,0.40
, 2005-06,Rabi       ,434,239,0.55
, 2006-07,Rabi       ,436,109,0.25
, 2007-08,Rabi       ,767,307,0.40
, 2008-09,Rabi       ,426,96,0.23
, 2009-10,Rabi       ,762,459,0.60
, 2010-11,Rabi       ,503,342,0.68
, 2011-12,Rabi       ,480,346,0.72
, 2012-13,Rabi       ,651,330,0.51
, 2013-14,Rabi       ,561,432,0.77
, 2014-15,Rabi       ,685,374,0.55
, 2015-16,Rabi       ,490,206,0.42
, 2016-17,Rabi       ,712,287,0.40
, 2017-18,Rabi       ,1312,1115,0.85
, 2018-19,Rabi       ,1099,853,0.78
 2.BAGESHWAR, 2000-01,Rabi       ,162,81,0.50
, 2001-02,Rabi       ,80,42,0.53
, 2002-03,Rabi       ,99,48,0.48
, 2003-04,Rabi       ,183,101,0.55
, 2004-05,Rabi       ,61,31,0.51
, 2005-06,Rabi       ,145,73,0.50
, 2006-07,Rabi       ,363,91,0.25
, 2007-08,Rabi       ,180,77,0.43
, 2008-09,Rabi       ,127,32,0.25
, 2009-10,Rabi       ,96,50,0.52
, 2010-11,Rabi       ,62,20,0.32
, 2011-12,Rabi       ,78,26,0.33
, 2012-13,Rabi       ,134,44,0.33
, 2013-14,Rabi       ,134,45,0.34
, 2014-15,Rabi       ,176,76,0.43
, 2015-16,Rabi       ,151,33,0.22
, 2016-17,Rabi       ,93,22,0.24
, 2017-18,Rabi       ,39,23,0.59
, 2018-19,Rabi       ,23,13,0.57
 3.CHAMOLI, 2000-01,Rabi       ,550,248,0.45
, 2001-02,Rabi       ,553,254,0.46
, 2002-03,Rabi       ,502,201,0.40
, 2003-04,Rabi       ,590,348,0.59
, 2004-05,Rabi       ,532,239,0.45
, 2005-06,Rabi       ,524,183,0.35
, 2006-07,Rabi       ,497,273,0.55
, 2007-08,Rabi       ,528,264,0.50
, 2008-09,Rabi       ,504,202,0.40
, 2009-10,Rabi       ,479,193,0.40
, 2010-11,Rabi       ,668,309,0.46
, 2011-12,Rabi       ,575,273,0.47
, 2012-13,Rabi       ,422,198,0.47
, 2013-14,Rabi       ,407,193,0.47
, 2014-15,Rabi       ,557,324,0.58
, 2015-16,Rabi       ,543,518,0.95
, 2016-17,Rabi       ,531,453,0.85
, 2017-18,Rabi       ,390,140,0.36
, 2018-19,Rabi       ,533,431,0.81
 4.CHAMPAWAT, 2000-01,Rabi       ,573,287,0.50
, 2001-02,Rabi       ,376,188,0.50
, 2002-03,Rabi       ,399,188,0.47
, 2003-04,Rabi       ,510,337,0.66
, 2004-05,Rabi       ,516,310,0.60
, 2005-06,Rabi       ,494,272,0.55
, 2006-07,Rabi       ,863,224,0.26
, 2007-08,Rabi       ,378,151,0.40
, 2008-09,Rabi       ,529,130,0.25
, 2009-10,Rabi       ,436,253,0.58
, 2010-11,Rabi       ,484,413,0.85
, 2011-12,Rabi       ,800,671,0.84
, 2012-13,Rabi       ,730,692,0.95
, 2013-14,Rabi       ,523,540,1.03
, 2014-15,Rabi       ,583,458,0.79
, 2015-16,Rabi       ,554,374,0.68
, 2016-17,Rabi       ,638,657,1.03
, 2017-18,Rabi       ,623,652,1.05
, 2018-19,Rabi       ,689,723,1.05
 5.DEHRADUN, 2000-01,Rabi       ,1369,911,0.67
, 2001-02,Rabi       ,1086,727,0.67
, 2002-03,Rabi       ,1252,794,0.63
, 2003-04,Rabi       ,1207,1073,0.89
, 2004-05,Rabi       ,1304,996,0.76
, 2005-06,Rabi       ,1194,879,0.74
, 2006-07,Rabi       ,306,207,0.68
, 2007-08,Rabi       ,254,168,0.66
, 2008-09,Rabi       ,316,207,0.66
, 2009-10,Rabi       ,277,255,0.92
, 2010-11,Rabi       ,353,211,0.60
, 2011-12,Rabi       ,206,135,0.66
, 2012-13,Rabi       ,241,153,0.63
, 2013-14,Rabi       ,226,139,0.62
, 2014-15,Rabi       ,351,233,0.66
, 2015-16,Rabi       ,261,196,0.75
, 2016-17,Rabi       ,879,546,0.62
, 2017-18,Rabi       ,812,790,0.97
, 2018-19,Rabi       ,784,763,0.97
 6.HARIDWAR, 2000-01,Rabi       ,494,351,0.71
, 2001-02,Rabi       ,501,366,0.73
, 2002-03,Rabi       ,545,376,0.69
, 2003-04,Rabi       ,555,521,0.94
, 2004-05,Rabi       ,741,519,0.70
, 2005-06,Rabi       ,646,452,0.70
, 2006-07,Rabi       ,563,422,0.75
, 2007-08,Rabi       ,450,416,0.92
, 2008-09,Rabi       ,809,743,0.92
, 2009-10,Rabi       ,987,905,0.92
, 2010-11,Rabi       ,764,596,0.78
, 2011-12,Rabi       ,737,579,0.79
, 2012-13,Rabi       ,764,600,0.79
, 2013-14,Rabi       ,915,723,0.79
, 2014-15,Rabi       ,1028,812,0.79
, 2015-16,Rabi       ,1185,933,0.79
, 2016-17,Rabi       ,1280,1009,0.79
, 2017-18,Rabi       ,1384,1347,0.97
, 2018-19,Rabi       ,1265,1154,0.91
 7.NAINITAL, 2000-01,Rabi       ,1662,1089,0.66
, 2001-02,Rabi       ,977,659,0.67
, 2002-03,Rabi       ,641,403,0.63
, 2003-04,Rabi       ,793,699,0.88
, 2004-05,Rabi       ,986,542,0.55
, 2005-06,Rabi       ,827,731,0.88
, 2006-07,Rabi       ,836,721,0.86
, 2007-08,Rabi       ,890,625,0.70
, 2008-09,Rabi       ,586,320,0.55
, 2009-10,Rabi       ,725,879,1.21
, 2010-11,Rabi       ,613,837,1.37
, 2011-12,Rabi       ,388,483,1.24
, 2012-13,Rabi       ,521,532,1.02
, 2013-14,Rabi       ,433,568,1.31
, 2014-15,Rabi       ,325,427,1.31
, 2015-16,Rabi       ,263,268,1.02
, 2016-17,Rabi       ,179,153,0.85
, 2017-18,Rabi       ,206,216,1.05
, 2018-19,Rabi       ,157,179,1.14
 8.PAURI GARHWAL, 2000-01,Rabi       ,327,131,0.40
, 2001-02,Rabi       ,363,149,0.41
, 2002-03,Rabi       ,382,145,0.38
, 2003-04,Rabi       ,444,289,0.65
, 2004-05,Rabi       ,505,354,0.70
, 2005-06,Rabi       ,492,172,0.35
, 2006-07,Rabi       ,491,221,0.45
, 2007-08,Rabi       ,834,396,0.47
, 2008-09,Rabi       ,646,210,0.33
, 2009-10,Rabi       ,733,275,0.38
, 2010-11,Rabi       ,1203,674,0.56
, 2011-12,Rabi       ,1204,632,0.52
, 2012-13,Rabi       ,1209,632,0.52
, 2013-14,Rabi       ,1084,569,0.52
, 2014-15,Rabi       ,1706,896,0.53
, 2015-16,Rabi       ,1189,623,0.52
, 2016-17,Rabi       ,1271,1064,0.84
, 2017-18,Rabi       ,1994,714,0.36
, 2018-19,Rabi       ,1577,1274,0.81
 9.PITHORAGARH, 2000-01,Rabi       ,457,229,0.50
, 2001-02,Rabi       ,245,125,0.51
, 2002-03,Rabi       ,321,154,0.48
, 2003-04,Rabi       ,511,317,0.62
, 2004-05,Rabi       ,530,318,0.60
, 2005-06,Rabi       ,508,279,0.55
, 2006-07,Rabi       ,589,147,0.25
, 2007-08,Rabi       ,673,303,0.45
, 2008-09,Rabi       ,574,141,0.25
, 2009-10,Rabi       ,465,174,0.37
, 2010-11,Rabi       ,541,160,0.30
, 2011-12,Rabi       ,601,181,0.30
, 2012-13,Rabi       ,567,172,0.30
, 2013-14,Rabi       ,707,606,0.86
, 2014-15,Rabi       ,827,705,0.85
, 2015-16,Rabi       ,608,375,0.62
, 2016-17,Rabi       ,768,839,1.09
, 2017-18,Rabi       ,721,721,1.00
, 2018-19,Rabi       ,984,976,0.99
 10.RUDRA PRAYAG, 2000-01,Rabi       ,151,53,0.35
, 2001-02,Rabi       ,214,75,0.35
, 2002-03,Rabi       ,213,70,0.33
, 2003-04,Rabi       ,188,113,0.60
, 2004-05,Rabi       ,340,170,0.50
, 2005-06,Rabi       ,154,77,0.50
, 2006-07,Rabi       ,188,38,0.20
, 2007-08,Rabi       ,208,83,0.40
, 2008-09,Rabi       ,243,73,0.30
, 2009-10,Rabi       ,244,90,0.37
, 2010-11,Rabi       ,269,143,0.53
, 2011-12,Rabi       ,294,154,0.52
, 2012-13,Rabi       ,411,217,0.53
, 2013-14,Rabi       ,325,154,0.47
