crop,state,district,year,season,area,production,yield
Sunflower,Maharashtra,KOLHAPUR, 2013-14,Summer     ,1100.0,1200,1.09
Sunflower,Maharashtra,KOLHAPUR, 2014-15,Summer     ,1100.0,1600,1.45
Sunflower,Maharashtra,KOLHAPUR, 2015-16,Summer     ,800.0,1200,1.50
Sunflower,Maharashtra,KOLHAPUR, 2016-17,Summer     ,300.0,600,2.00
Sunflower,Maharashtra,KOLHAPUR, 2017-18,Summer     ,235.0,400,1.70
Sunflower,Maharashtra,KOLHAPUR, 2018-19,Summer     ,178.0,350,1.97
Sunflower,Maharashtra,JALNA, 2009-10,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,JALNA, 2008-09,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,JALNA, 2007-08,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,JALNA, 2006-07,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,HINGOLI, 2006-07,Summer     ,400.0,300,0.75
Sunflower,Maharashtra,HINGOLI, 2007-08,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,HINGOLI, 2008-09,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,HINGOLI, 2016-17,Summer     ,10.0,5,0.50
Sunflower,Maharashtra,JALGAON, 1999-00,Summer     ,500.0,300,0.60
Sunflower,Maharashtra,JALGAON, 2000-01,Summer     ,200.0,100,0.50
Sunflower,Maharashtra,JALGAON, 2001-02,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,JALGAON, 2002-03,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,JALGAON, 2003-04,Summer     ,200.0,200,1.00
Sunflower,Maharashtra,JALGAON, 2004-05,Summer     ,400.0,200,0.50
Sunflower,Maharashtra,LATUR, 1999-00,Summer     ,800.0,500,0.63
Sunflower,Maharashtra,JALGAON, 2005-06,Summer     ,400.0,500,1.25
Sunflower,Maharashtra,JALGAON, 2007-08,Summer     ,400.0,500,1.25
Sunflower,Maharashtra,JALGAON, 2008-09,Summer     ,400.0,400,1.00
Sunflower,Maharashtra,JALGAON, 2009-10,Summer     ,500.0,700,1.40
Sunflower,Maharashtra,JALGAON, 2010-11,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,JALGAON, 2011-12,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,JALNA, 1999-00,Summer     ,600.0,300,0.50
Sunflower,Maharashtra,JALNA, 2000-01,Summer     ,100.0,200,2.00
Sunflower,Maharashtra,JALNA, 2001-02,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,JALNA, 2004-05,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,JALNA, 2005-06,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,JALGAON, 2006-07,Summer     ,700.0,700,1.00
Sunflower,Maharashtra,HINGOLI, 2004-05,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,LATUR, 2000-01,Summer     ,900.0,600,0.67
Sunflower,Maharashtra,LATUR, 2002-03,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,NANDED, 2004-05,Summer     ,1400.0,1000,0.71
Sunflower,Maharashtra,NANDED, 2005-06,Summer     ,2200.0,1400,0.64
Sunflower,Maharashtra,NANDED, 2006-07,Summer     ,2200.0,1700,0.77
Sunflower,Maharashtra,NANDED, 2007-08,Summer     ,1500.0,1000,0.67
Sunflower,Maharashtra,NANDED, 2008-09,Summer     ,700.0,500,0.71
Sunflower,Maharashtra,NANDED, 2009-10,Summer     ,300.0,200,0.67
Sunflower,Maharashtra,NANDED, 2010-11,Summer     ,800.0,600,0.75
Sunflower,Maharashtra,NANDED, 2011-12,Summer     ,900.0,400,0.44
Sunflower,Maharashtra,NANDED, 2012-13,Summer     ,600.0,500,0.83
Sunflower,Maharashtra,NANDED, 2013-14,Summer     ,800.0,800,1.00
Sunflower,Maharashtra,NANDED, 2016-17,Summer     ,30.0,33,1.10
Sunflower,Maharashtra,NANDED, 2018-19,Summer     ,31.0,40,1.29
Sunflower,Maharashtra,NANDURBAR, 2004-05,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,NANDURBAR, 2005-06,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,NANDURBAR, 2006-07,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,NANDURBAR, 2007-08,Summer     ,200.0,200,1.00
Sunflower,Maharashtra,NANDURBAR, 2008-09,Summer     ,200.0,200,1.00
Sunflower,Maharashtra,NANDURBAR, 2009-10,Summer     ,500.0,700,1.40
Sunflower,Maharashtra,NANDURBAR, 2010-11,Summer     ,700.0,1000,1.43
Sunflower,Maharashtra,NANDURBAR, 2011-12,Summer     ,400.0,500,1.25
Sunflower,Maharashtra,NANDURBAR, 2013-14,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,NANDED, 2003-04,Summer     ,1300.0,1100,0.85
Sunflower,Maharashtra,NANDED, 2002-03,Summer     ,1600.0,1000,0.63
Sunflower,Maharashtra,NANDED, 2001-02,Summer     ,1600.0,1100,0.69
Sunflower,Maharashtra,NANDED, 1999-00,Summer     ,1300.0,500,0.38
Sunflower,Maharashtra,LATUR, 2003-04,Summer     ,100.0,0,0.00
Sunflower,Maharashtra,LATUR, 2004-05,Summer     ,400.0,300,0.75
Sunflower,Maharashtra,LATUR, 2005-06,Summer     ,700.0,400,0.57
Sunflower,Maharashtra,LATUR, 2006-07,Summer     ,700.0,400,0.57
Sunflower,Maharashtra,LATUR, 2007-08,Summer     ,700.0,500,0.71
Sunflower,Maharashtra,LATUR, 2008-09,Summer     ,700.0,400,0.57
Sunflower,Maharashtra,LATUR, 2009-10,Summer     ,300.0,100,0.33
Sunflower,Maharashtra,LATUR, 2010-11,Summer     ,500.0,400,0.80
Sunflower,Maharashtra,LATUR, 2011-12,Summer     ,500.0,300,0.60
Sunflower,Maharashtra,LATUR, 2012-13,Summer     ,300.0,200,0.67
Sunflower,Maharashtra,LATUR, 2001-02,Summer     ,200.0,100,0.50
Sunflower,Maharashtra,LATUR, 2013-14,Summer     ,200.0,200,1.00
Sunflower,Maharashtra,LATUR, 2017-18,Summer     ,19.0,10,0.53
Sunflower,Maharashtra,NAGPUR, 1999-00,Summer     ,600.0,700,1.17
Sunflower,Maharashtra,NAGPUR, 2000-01,Summer     ,200.0,100,0.50
Sunflower,Maharashtra,NAGPUR, 2003-04,Summer     ,200.0,100,0.50
Sunflower,Maharashtra,NAGPUR, 2004-05,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,NAGPUR, 2005-06,Summer     ,1600.0,1800,1.13
Sunflower,Maharashtra,NAGPUR, 2006-07,Summer     ,1000.0,1000,1.00
Sunflower,Maharashtra,NAGPUR, 2007-08,Summer     ,600.0,600,1.00
Sunflower,Maharashtra,NAGPUR, 2008-09,Summer     ,100.0,100,1.00
Sunflower,Maharashtra,NAGPUR, 2017-18,Summer     ,1.0,1,1.00
Sunflower,Maharashtra,LATUR, 2016-17,Summer     ,100.0,43,0.43
Sunflower,Karnataka,CHIKBALLAPUR, 2017-18,Summer     ,91.0,82,0.90
Sunflower,Uttar Pradesh,AGRA, 2007-08,Summer     ,18.0,51,2.83
Sunflower,Uttar Pradesh,MAINPURI, 2005-06,Summer     ,266.0,322,1.21
Sunflower,Uttar Pradesh,HARDOI, 2007-08,Summer     ,605.0,1704,2.82
Sunflower,Uttar Pradesh,HARDOI, 2008-09,Summer     ,279.0,555,1.99
Sunflower,Uttar Pradesh,HARDOI, 2009-10,Summer     ,228.0,524,2.30
Sunflower,Uttar Pradesh,HARDOI, 2010-11,Summer     ,282.0,595,2.11
Sunflower,Uttar Pradesh,HARDOI, 2011-12,Summer     ,70.0,120,1.71
Sunflower,Uttar Pradesh,HARDOI, 2012-13,Summer     ,133.0,104,0.78
Sunflower,Uttar Pradesh,HARDOI, 2013-14,Summer     ,483.0,773,1.60
Sunflower,Uttar Pradesh,HARDOI, 2015-16,Summer     ,76.0,123,1.62
Sunflower,Uttar Pradesh,HARDOI, 2016-17,Summer     ,918.0,1077,1.17
Sunflower,Uttar Pradesh,HARDOI, 2017-18,Summer     ,493.0,713,1.45
Sunflower,Uttar Pradesh,HARDOI, 2018-19,Summer     ,544.0,743,1.37
Sunflower,Uttar Pradesh,HATHRAS, 2005-06,Summer     ,108.0,131,1.21
Sunflower,Uttar Pradesh,HATHRAS, 2006-07,Summer     ,373.0,558,1.50
Sunflower,Uttar Pradesh,HATHRAS, 2007-08,Summer     ,54.0,152,2.81
Sunflower,Uttar Pradesh,HATHRAS, 2008-09,Summer     ,33.0,58,1.76
Sunflower,Uttar Pradesh,HATHRAS, 2009-10,Summer     ,31.0,68,2.19
Sunflower,Uttar Pradesh,HATHRAS, 2010-11,Summer     ,12.0,18,1.50
Sunflower,Uttar Pradesh,HATHRAS, 2011-12,Summer     ,16.0,28,1.75
Sunflower,Uttar Pradesh,HATHRAS, 2012-13,Summer     ,16.0,12,0.75
Sunflower,Uttar Pradesh,HARDOI, 2006-07,Summer     ,966.0,1466,1.52
Sunflower,Uttar Pradesh,HATHRAS, 2014-15,Summer     ,3.0,5,1.67
Sunflower,Uttar Pradesh,HARDOI, 2005-06,Summer     ,465.0,563,1.21
Sunflower,Uttar Pradesh,HAMIRPUR, 2015-16,Summer     ,1.0,2,2.00
Sunflower,Uttar Pradesh,GHAZIPUR, 2009-10,Summer     ,5.0,11,2.20
Sunflower,Uttar Pradesh,GHAZIPUR, 2010-11,Summer     ,25.0,53,2.12
Sunflower,Uttar Pradesh,GHAZIPUR, 2011-12,Summer     ,23.0,39,1.70
Sunflower,Uttar Pradesh,GHAZIPUR, 2012-13,Summer     ,23.0,18,0.78
Sunflower,Uttar Pradesh,GHAZIPUR, 2013-14,Summer     ,23.0,37,1.61
Sunflower,Uttar Pradesh,GHAZIPUR, 2014-15,Summer     ,30.0,52,1.73
Sunflower,Uttar Pradesh,GHAZIPUR, 2015-16,Summer     ,23.0,37,1.61
Sunflower,Uttar Pradesh,GHAZIPUR, 2016-17,Summer     ,14.0,17,1.21
Sunflower,Uttar Pradesh,GHAZIPUR, 2017-18,Summer     ,27.0,39,1.44
Sunflower,Uttar Pradesh,GHAZIPUR, 2018-19,Summer     ,16.0,22,1.38
Sunflower,Uttar Pradesh,GONDA, 2005-06,Summer     ,2.0,3,1.50
Sunflower,Uttar Pradesh,GONDA, 2007-08,Summer     ,9.0,15,1.67
Sunflower,Uttar Pradesh,GONDA, 2014-15,Summer     ,9.0,15,1.67
Sunflower,Uttar Pradesh,GORAKHPUR, 2005-06,Summer     ,41.0,52,1.27
Sunflower,Uttar Pradesh,GORAKHPUR, 2007-08,Summer     ,3.0,5,1.67
Sunflower,Uttar Pradesh,GORAKHPUR, 2009-10,Summer     ,13.0,29,2.23
Sunflower,Uttar Pradesh,GORAKHPUR, 2013-14,Summer     ,66.0,106,1.61
Sunflower,Uttar Pradesh,GORAKHPUR, 2015-16,Summer     ,276.0,444,1.61
Sunflower,Uttar Pradesh,GORAKHPUR, 2016-17,Summer     ,66.0,78,1.18
Sunflower,Uttar Pradesh,HAMIRPUR, 2016-17,Summer     ,2.0,2,1.00
Sunflower,Uttar Pradesh,HATHRAS, 2016-17,Summer     ,9.0,11,1.22
Sunflower,Uttar Pradesh,JALAUN, 2008-09,Summer     ,1.0,2,2.00
Sunflower,Uttar Pradesh,JALAUN, 2009-10,Summer     ,1.0,2,2.00
Sunflower,Uttar Pradesh,KANNAUJ, 2010-11,Summer     ,672.0,919,1.37
Sunflower,Uttar Pradesh,KANNAUJ, 2011-12,Summer     ,553.0,943,1.71
Sunflower,Uttar Pradesh,KANNAUJ, 2013-14,Summer     ,1205.0,1933,1.60
Sunflower,Uttar Pradesh,KANNAUJ, 2014-15,Summer     ,926.0,1496,1.62
Sunflower,Uttar Pradesh,KANNAUJ, 2015-16,Summer     ,404.0,650,1.61
Sunflower,Uttar Pradesh,KANNAUJ, 2016-17,Summer     ,1100.0,1295,1.18
Sunflower,Uttar Pradesh,KANNAUJ, 2017-18,Summer     ,758.0,1093,1.44
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2005-06,Summer     ,18.0,25,1.39
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2006-07,Summer     ,157.0,214,1.36
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2007-08,Summer     ,36.0,42,1.17
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2008-09,Summer     ,58.0,106,1.83
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2009-10,Summer     ,21.0,47,2.24
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2011-12,Summer     ,29.0,50,1.72
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2012-13,Summer     ,105.0,82,0.78
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2013-14,Summer     ,38.0,61,1.61
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2015-16,Summer     ,23.0,37,1.61
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2016-17,Summer     ,28.0,33,1.18
Sunflower,Uttar Pradesh,KANPUR DEHAT, 2017-18,Summer     ,22.0,32,1.45
Sunflower,Uttar Pradesh,KANPUR NAGAR, 2005-06,Summer     ,1718.0,2280,1.33
Sunflower,Uttar Pradesh,KANNAUJ, 2009-10,Summer     ,1429.0,2071,1.45
Sunflower,Uttar Pradesh,KANNAUJ, 2008-09,Summer     ,3083.0,4051,1.31
Sunflower,Uttar Pradesh,KANNAUJ, 2007-08,Summer     ,3684.0,4413,1.20
Sunflower,Uttar Pradesh,KANNAUJ, 2006-07,Summer     ,5118.0,6980,1.36
Sunflower,Uttar Pradesh,JALAUN, 2014-15,Summer     ,2.0,3,1.50
Sunflower,Uttar Pradesh,JAUNPUR, 2006-07,Summer     ,24.0,36,1.50
Sunflower,Uttar Pradesh,JAUNPUR, 2007-08,Summer     ,1.0,2,2.00
Sunflower,Uttar Pradesh,JAUNPUR, 2008-09,Summer     ,11.0,20,1.82
Sunflower,Uttar Pradesh,JAUNPUR, 2009-10,Summer     ,19.0,42,2.21
Sunflower,Uttar Pradesh,JAUNPUR, 2010-11,Summer     ,12.0,26,2.17
Sunflower,Uttar Pradesh,JAUNPUR, 2011-12,Summer     ,9.0,16,1.78
Sunflower,Uttar Pradesh,JAUNPUR, 2013-14,Summer     ,18.0,29,1.61
Sunflower,Uttar Pradesh,JAUNPUR, 2014-15,Summer     ,13.0,22,1.69
Sunflower,Uttar Pradesh,GHAZIPUR, 2008-09,Summer     ,9.0,17,1.89
Sunflower,Uttar Pradesh,JAUNPUR, 2015-16,Summer     ,22.0,35,1.59
Sunflower,Uttar Pradesh,JAUNPUR, 2017-18,Summer     ,5.0,7,1.40
Sunflower,Uttar Pradesh,JAUNPUR, 2018-19,Summer     ,7.0,10,1.43
Sunflower,Uttar Pradesh,JHANSI, 2009-10,Summer     ,9.0,20,2.22
Sunflower,Uttar Pradesh,JHANSI, 2010-11,Summer     ,22.0,47,2.14
Sunflower,Uttar Pradesh,JHANSI, 2013-14,Summer     ,93.0,149,1.60
Sunflower,Uttar Pradesh,JHANSI, 2014-15,Summer     ,148.0,253,1.71
Sunflower,Uttar Pradesh,JHANSI, 2015-16,Summer     ,74.0,119,1.61
Sunflower,Uttar Pradesh,JHANSI, 2016-17,Summer     ,93.0,109,1.17
Sunflower,Uttar Pradesh,KANNAUJ, 2005-06,Summer     ,4300.0,5229,1.22
Sunflower,Uttar Pradesh,JAUNPUR, 2016-17,Summer     ,70.0,82,1.17
Sunflower,Uttar Pradesh,KANPUR NAGAR, 2006-07,Summer     ,518.0,1086,2.10
Sunflower,Uttar Pradesh,GHAZIPUR, 2007-08,Summer     ,15.0,24,1.60
Sunflower,Uttar Pradesh,GHAZIPUR, 2005-06,Summer     ,15.0,19,1.27
Sunflower,Uttar Pradesh,ETAH, 2005-06,Summer     ,952.0,1152,1.21
Sunflower,Uttar Pradesh,ETAH, 2006-07,Summer     ,161.0,241,1.50
Sunflower,Uttar Pradesh,ETAH, 2007-08,Summer     ,311.0,876,2.82
Sunflower,Uttar Pradesh,ETAH, 2008-09,Summer     ,223.0,395,1.77
Sunflower,Uttar Pradesh,ETAH, 2009-10,Summer     ,133.0,292,2.20
Sunflower,Uttar Pradesh,ETAH, 2010-11,Summer     ,95.0,145,1.53
Sunflower,Uttar Pradesh,ETAH, 2011-12,Summer     ,23.0,39,1.70
Sunflower,Uttar Pradesh,ETAH, 2012-13,Summer     ,216.0,169,0.78
Sunflower,Uttar Pradesh,ETAWAH, 2005-06,Summer     ,1.0,1,1.00
Sunflower,Uttar Pradesh,ETAWAH, 2006-07,Summer     ,4.0,5,1.25
Sunflower,Uttar Pradesh,ETAWAH, 2008-09,Summer     ,18.0,33,1.83
Sunflower,Uttar Pradesh,ETAWAH, 2009-10,Summer     ,9.0,20,2.22
Sunflower,Uttar Pradesh,ETAWAH, 2010-11,Summer     ,14.0,31,2.21
Sunflower,Uttar Pradesh,ETAWAH, 2011-12,Summer     ,1.0,2,2.00
Sunflower,Uttar Pradesh,ETAWAH, 2013-14,Summer     ,9.0,14,1.56
Sunflower,Uttar Pradesh,ETAWAH, 2014-15,Summer     ,17.0,28,1.65
Sunflower,Uttar Pradesh,ETAWAH, 2015-16,Summer     ,24.0,38,1.58
Sunflower,Uttar Pradesh,ETAWAH, 2016-17,Summer     ,4.0,5,1.25
Sunflower,Uttar Pradesh,ETAWAH, 2017-18,Summer     ,9.0,13,1.44
Sunflower,Uttar Pradesh,CHITRAKOOT, 2006-07,Summer     ,1.0,1,1.00
Sunflower,Uttar Pradesh,ETAWAH, 2018-19,Summer     ,6.0,8,1.33
Sunflower,Uttar Pradesh,CHANDAULI, 2012-13,Summer     ,6.0,5,0.83
Sunflower,Uttar Pradesh,BULANDSHAHR, 2018-19,Summer     ,3.0,4,1.33
Sunflower,Uttar Pradesh,BUDAUN, 2005-06,Summer     ,355.0,430,1.21
Sunflower,Uttar Pradesh,BUDAUN, 2006-07,Summer     ,127.0,193,1.52
Sunflower,Uttar Pradesh,BUDAUN, 2007-08,Summer     ,7.0,20,2.86
Sunflower,Uttar Pradesh,BUDAUN, 2009-10,Summer     ,11.0,24,2.18
Sunflower,Uttar Pradesh,BUDAUN, 2010-11,Summer     ,2.0,4,2.00
Sunflower,Uttar Pradesh,BUDAUN, 2012-13,Summer     ,2.0,2,1.00
Sunflower,Uttar Pradesh,BUDAUN, 2013-14,Summer     ,25.0,40,1.60
Sunflower,Uttar Pradesh,BUDAUN, 2015-16,Summer     ,4.0,6,1.50
Sunflower,Uttar Pradesh,BUDAUN, 2017-18,Summer     ,38.0,55,1.45
Sunflower,Uttar Pradesh,BUDAUN, 2018-19,Summer     ,38.0,52,1.37
Sunflower,Uttar Pradesh,BULANDSHAHR, 2005-06,Summer     ,176.0,225,1.28
Sunflower,Uttar Pradesh,BULANDSHAHR, 2006-07,Summer     ,47.0,71,1.51
Sunflower,Uttar Pradesh,BULANDSHAHR, 2007-08,Summer     ,20.0,33,1.65
Sunflower,Uttar Pradesh,BULANDSHAHR, 2008-09,Summer     ,65.0,121,1.86
Sunflower,Uttar Pradesh,BULANDSHAHR, 2009-10,Summer     ,3.0,7,2.33
Sunflower,Uttar Pradesh,BULANDSHAHR, 2010-11,Summer     ,19.0,41,2.16
Sunflower,Uttar Pradesh,BULANDSHAHR, 2011-12,Summer     ,8.0,14,1.75
Sunflower,Uttar Pradesh,BULANDSHAHR, 2012-13,Summer     ,23.0,18,0.78
Sunflower,Uttar Pradesh,BULANDSHAHR, 2013-14,Summer     ,2.0,3,1.50
Sunflower,Uttar Pradesh,CHANDAULI, 2006-07,Summer     ,1.0,1,1.00
Sunflower,Uttar Pradesh,FAIZABAD, 2005-06,Summer     ,5.0,6,1.20
Sunflower,Uttar Pradesh,FAIZABAD, 2007-08,Summer     ,6.0,10,1.67
Sunflower,Uttar Pradesh,FAIZABAD, 2008-09,Summer     ,5.0,9,1.80
Sunflower,Uttar Pradesh,FATEHPUR, 2016-17,Summer     ,2.0,2,1.00
Sunflower,Uttar Pradesh,FATEHPUR, 2017-18,Summer     ,2.0,3,1.50
Sunflower,Uttar Pradesh,FIROZABAD, 2005-06,Summer     ,136.0,164,1.21
Sunflower,Uttar Pradesh,FIROZABAD, 2006-07,Summer     ,137.0,205,1.50
Sunflower,Uttar Pradesh,FIROZABAD, 2007-08,Summer     ,85.0,239,2.81
Sunflower,Uttar Pradesh,FIROZABAD, 2008-09,Summer     ,86.0,152,1.77
Sunflower,Uttar Pradesh,FIROZABAD, 2009-10,Summer     ,124.0,272,2.19
Sunflower,Uttar Pradesh,FIROZABAD, 2010-11,Summer     ,85.0,181,2.13
Sunflower,Uttar Pradesh,FIROZABAD, 2011-12,Summer     ,39.0,67,1.72
Sunflower,Uttar Pradesh,FIROZABAD, 2012-13,Summer     ,96.0,75,0.78
Sunflower,Uttar Pradesh,FIROZABAD, 2013-14,Summer     ,258.0,413,1.60
Sunflower,Uttar Pradesh,FIROZABAD, 2014-15,Summer     ,314.0,537,1.71
Sunflower,Uttar Pradesh,FIROZABAD, 2015-16,Summer     ,292.0,469,1.61
Sunflower,Uttar Pradesh,FIROZABAD, 2016-17,Summer     ,258.0,304,1.18
Sunflower,Uttar Pradesh,FIROZABAD, 2017-18,Summer     ,303.0,437,1.44
Sunflower,Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2008-09,Summer     ,7.0,13,1.86
Sunflower,Uttar Pradesh,GHAZIABAD, 2006-07,Summer     ,3.0,4,1.33
Sunflower,Uttar Pradesh,GHAZIABAD, 2009-10,Summer     ,2.0,4,2.00
Sunflower,Uttar Pradesh,GHAZIABAD, 2010-11,Summer     ,1.0,2,2.00
Sunflower,Uttar Pradesh,FATEHPUR, 2014-15,Summer     ,37.0,63,1.70
Sunflower,Uttar Pradesh,FATEHPUR, 2013-14,Summer     ,3.0,5,1.67
Sunflower,Uttar Pradesh,FATEHPUR, 2012-13,Summer     ,3.0,2,0.67
Sunflower,Uttar Pradesh,FATEHPUR, 2011-12,Summer     ,2.0,3,1.50
Sunflower,Uttar Pradesh,FAIZABAD, 2011-12,Summer     ,56.0,95,1.70
Sunflower,Uttar Pradesh,FAIZABAD, 2012-13,Summer     ,19.0,15,0.79
Sunflower,Uttar Pradesh,FAIZABAD, 2015-16,Summer     ,43.0,69,1.60
Sunflower,Uttar Pradesh,FARRUKHABAD, 2005-06,Summer     ,1391.0,1895,1.36
Sunflower,Uttar Pradesh,FARRUKHABAD, 2006-07,Summer     ,2248.0,3592,1.60
Sunflower,Uttar Pradesh,FARRUKHABAD, 2007-08,Summer     ,2679.0,4463,1.67
Sunflower,Uttar Pradesh,FARRUKHABAD, 2008-09,Summer     ,2152.0,3482,1.62
Sunflower,Uttar Pradesh,FARRUKHABAD, 2009-10,Summer     ,2572.0,7490,2.91
Sunflower,Uttar Pradesh,FARRUKHABAD, 2010-11,Summer     ,1459.0,3793,2.60
Sunflower,Uttar Pradesh,GHAZIPUR, 2006-07,Summer     ,16.0,24,1.50
Sunflower,Uttar Pradesh,FARRUKHABAD, 2011-12,Summer     ,1459.0,2489,1.71
Sunflower,Uttar Pradesh,FARRUKHABAD, 2013-14,Summer     ,10.0,16,1.60
Sunflower,Uttar Pradesh,FARRUKHABAD, 2016-17,Summer     ,41.0,48,1.17
Sunflower,Uttar Pradesh,FARRUKHABAD, 2017-18,Summer     ,139.0,200,1.44
Sunflower,Uttar Pradesh,FARRUKHABAD, 2018-19,Summer     ,108.0,147,1.36
Sunflower,Uttar Pradesh,FATEHPUR, 2005-06,Summer     ,24.0,30,1.25
Sunflower,Uttar Pradesh,FATEHPUR, 2006-07,Summer     ,6.0,9,1.50
Sunflower,Uttar Pradesh,FATEHPUR, 2007-08,Summer     ,30.0,49,1.63
Sunflower,Uttar Pradesh,FATEHPUR, 2008-09,Summer     ,7.0,13,1.86
Sunflower,Uttar Pradesh,FATEHPUR, 2009-10,Summer     ,22.0,48,2.18
Sunflower,Uttar Pradesh,FARRUKHABAD, 2012-13,Summer     ,701.0,543,0.77
Sunflower,Uttar Pradesh,KANPUR NAGAR, 2007-08,Summer     ,2644.0,1391,0.53
Sunflower,Uttar Pradesh,KANPUR NAGAR, 2008-09,Summer     ,1161.0,4334,3.73
Sunflower,Uttar Pradesh,KANPUR NAGAR, 2009-10,Summer     ,884.0,1554,1.76
Sunflower,Uttar Pradesh,RAMPUR, 2006-07,Summer     ,389.0,646,1.66
Sunflower,Uttar Pradesh,RAMPUR, 2007-08,Summer     ,1319.0,3716,2.82
Sunflower,Uttar Pradesh,RAMPUR, 2008-09,Summer     ,882.0,1737,1.97
Sunflower,Uttar Pradesh,RAMPUR, 2009-10,Summer     ,570.0,841,1.48
Sunflower,Uttar Pradesh,RAMPUR, 2010-11,Summer     ,3.0,4,1.33
Sunflower,Uttar Pradesh,RAMPUR, 2011-12,Summer     ,9.0,15,1.67
Sunflower,Uttar Pradesh,RAMPUR, 2012-13,Summer     ,12.0,16,1.33
Sunflower,Uttar Pradesh,RAMPUR, 2013-14,Summer     ,14.0,20,1.43
Sunflower,Uttar Pradesh,RAMPUR, 2014-15,Summer     ,12.0,9,0.75
Sunflower,Uttar Pradesh,RAMPUR, 2015-16,Summer     ,8.0,11,1.38
Sunflower,Uttar Pradesh,RAMPUR, 2016-17,Summer     ,8.0,11,1.38
Sunflower,Uttar Pradesh,RAMPUR, 2017-18,Summer     ,14.0,18,1.29
Sunflower,Uttar Pradesh,RAMPUR, 2018-19,Summer     ,10.0,14,1.40
Sunflower,Uttar Pradesh,SAMBHAL, 2016-17,Summer     ,13.0,18,1.38
Sunflower,Uttar Pradesh,SANT KABEER NAGAR, 2008-09,Summer     ,11.0,21,1.91
Sunflower,Uttar Pradesh,SANT KABEER NAGAR, 2015-16,Summer     ,1.0,1,1.00
Sunflower,Uttar Pradesh,SANT RAVIDAS NAGAR, 2008-09,Summer     ,9.0,17,1.89
Sunflower,Uttar Pradesh,SANT RAVIDAS NAGAR, 2010-11,Summer     ,6.0,13,2.17
Sunflower,Uttar Pradesh,SANT RAVIDAS NAGAR, 2011-12,Summer     ,36.0,61,1.69
Sunflower,Uttar Pradesh,RAMPUR, 2005-06,Summer     ,1479.0,2159,1.46
Sunflower,Uttar Pradesh,SANT RAVIDAS NAGAR, 2013-14,Summer     ,15.0,24,1.60
Sunflower,Uttar Pradesh,RAE BARELI, 2016-17,Summer     ,2.0,2,1.00
Sunflower,Uttar Pradesh,RAE BARELI, 2012-13,Summer     ,39.0,31,0.79
Sunflower,Uttar Pradesh,PILIBHIT, 2006-07,Summer     ,7.0,11,1.57
Sunflower,Uttar Pradesh,PILIBHIT, 2007-08,Summer     ,1.0,3,3.00
Sunflower,Uttar Pradesh,PILIBHIT, 2008-09,Summer     ,9.0,17,1.89
Sunflower,Uttar Pradesh,PILIBHIT, 2009-10,Summer     ,1.0,2,2.00
Sunflower,Uttar Pradesh,PILIBHIT, 2010-11,Summer     ,6.0,13,2.17
Sunflower,Uttar Pradesh,PILIBHIT, 2011-12,Summer     ,5.0,9,1.80
Sunflower,Uttar Pradesh,PILIBHIT, 2012-13,Summer     ,5.0,4,0.80
Sunflower,Uttar Pradesh,PILIBHIT, 2013-14,Summer     ,42.0,67,1.60
Sunflower,Uttar Pradesh,PILIBHIT, 2014-15,Summer     ,155.0,265,1.71
Sunflower,Uttar Pradesh,PILIBHIT, 2015-16,Summer     ,6.0,10,1.67
Sunflower,Uttar Pradesh,PILIBHIT, 2016-17,Summer     ,35.0,41,1.17
Sunflower,Uttar Pradesh,PILIBHIT, 2018-19,Summer     ,9.0,12,1.33
Sunflower,Uttar Pradesh,RAE BARELI, 2005-06,Summer     ,10.0,12,1.20
Sunflower,Uttar Pradesh,RAE BARELI, 2006-07,Summer     ,18.0,27,1.50
